dateId,areaCode,country,areaName,totalTestResults,totalTestDailyResults,isLeaf
20220213,331302,fr,haute_corse,835066,462,True
20220213,3321,fr,guadeloupe,978459,1866,True
20220213,3322,fr,martinique,1117773,3324,True
20220213,3323,fr,guyane,611353,260,True
20220213,3324,fr,reunion,2584706,2513,True
20220213,3325,fr,mayotte,348135,203,True
20220213,3332,fr,saint_barthelemy,81218,119,True
20220213,3333,fr,saint_martin,114253,59,True
20220212,3300,fr,france_entiere,242508897,383381,False
20220212,3301,fr,ile_de_france,51913817,71498,False
20220212,330101,fr,paris,12785830,17080,True
20220212,330102,fr,seine_et_marne,4946941,6928,True
20220212,330103,fr,yvelines,5206885,8027,True
20220212,330104,fr,essonne,4565220,6319,True
20220212,330105,fr,hauts_de_seine,7353851,10486,True
20220212,330106,fr,seine_saint_denis,6454307,8470,True
20220212,330107,fr,val_de_marne,5827954,7618,True
20220212,330108,fr,val_doise,4772829,6570,True
20220212,3302,fr,centre_val_de_loire,6819886,9932,False
20220212,330201,fr,cher,727797,1155,True
20220212,330202,fr,eure_et_loir,1110532,1536,True
20220212,330203,fr,indre,496329,816,True
20220212,330204,fr,indre_et_loire,1779337,2607,True
20220212,330205,fr,loir_et_cher,794463,1252,True
20220212,330206,fr,loiret,1911428,2566,True
20220212,3303,fr,bourgogne_franche_comte,8363471,14164,False
20220212,330301,fr,cote_dor,1669411,2862,True
20220212,330302,fr,doubs,1815589,3098,True
20220212,330303,fr,jura_fr,814987,1373,True
20220212,330304,fr,nievre,498438,721,True
20220212,330305,fr,haute_saone,658298,1360,True
20220212,330306,fr,saone_et_loire,1483352,2246,True
20220212,330307,fr,yonne,960423,1650,True
20220212,330308,fr,territoire_de_belfort,462973,854,True
20220212,3304,fr,normandie,9768578,13769,False
20220212,330401,fr,calvados,2237823,3456,True
20220212,330402,fr,eure,1532009,1941,True
20220212,330403,fr,manche,1211768,2055,True
20220212,330404,fr,orne,760782,1060,True
20220212,330405,fr,seine_maritime,4026196,5257,True
20220212,3305,fr,hauts_de_france,20477556,30270,False
20220212,330501,fr,aisne,1416489,2269,True
20220212,330502,fr,nord,10138788,14830,True
20220212,330503,fr,oise,2569429,3319,True
20220212,330504,fr,pas_de_calais,4671231,7149,True
20220212,330505,fr,somme,1681619,2703,True
20220212,3306,fr,grand_est,20432126,33945,False
20220212,330601,fr,ardennes,929361,1346,True
20220212,330602,fr,aube,932667,1549,True
20220212,330603,fr,marne,1759202,2650,True
20220212,330604,fr,haute_marne,472096,818,True
20220212,330605,fr,meurthe_et_moselle,2689993,4428,True
20220212,330606,fr,meuse,530100,893,True
20220212,330607,fr,moselle,4065587,7466,True
20220212,330608,fr,bas_rhin,4985387,8123,True
20220212,330609,fr,haut_rhin,2933800,4769,True
20220212,330610,fr,vosges,1133933,1903,True
20220212,3307,fr,pays_de_la_loire,11266734,15096,False
20220212,330701,fr,loire_atlantique,4447239,5878,True
20220212,330702,fr,maine_et_loire,2339240,3213,True
20220212,330703,fr,mayenne,829691,1056,True
20220212,330704,fr,sarthe,1637491,2227,True
20220212,3308,fr,bretagne,9160256,14635,False
20220212,330801,fr,cotes_darmor,1554380,2634,True
20220212,330802,fr,finistere,2312918,4262,True
20220212,330803,fr,ille_et_vilaine,3311958,4869,True
20220212,330804,fr,morbihan,1981000,2870,True
20220212,3309,fr,nouvelle_aquitaine,18163862,35126,False
20220212,330901,fr,charente,834985,1712,True
20220212,330902,fr,charente_maritime,1828609,3609,True
20220212,330903,fr,correze,664165,1359,True
20220212,330904,fr,creuse,306085,572,True
20220212,330905,fr,dordogne,1068916,2064,True
20220212,330906,fr,gironde,5518616,10724,True
20220212,330907,fr,landes,1220236,2431,True
20220212,330908,fr,lot_et_garonne,994607,2068,True
20220212,330909,fr,pyrenees_atlantiques,2443955,4161,True
20220212,330910,fr,deux_sevres,1054822,1799,True
20220212,330911,fr,vienne,1238421,2391,True
20220212,330912,fr,haute_vienne,990445,2236,True
20220212,3310,fr,occitanie,21707331,36203,False
20220212,331001,fr,ariege,512736,886,True
20220212,331002,fr,aude,1379830,2421,True
20220212,331003,fr,aveyron,939457,1704,True
20220212,331004,fr,gard,2682390,4804,True
20220212,331005,fr,haute_garonne,5514276,8400,True
20220212,331006,fr,gers,551559,982,True
20220212,331007,fr,herault,4813165,8112,True
20220212,331008,fr,lot,486291,1009,True
20220212,331009,fr,lozere,203154,295,True
20220212,331010,fr,hautes_pyrenees,769232,1404,True
20220212,331011,fr,pyrenees_orientales,1810445,2758,True
20220212,331012,fr,tarn,1187269,1733,True
20220212,331013,fr,tarn_et_garonne,857527,1695,True
20220212,3311,fr,auvergne_rhone_alpes,26948201,40870,False
20220212,331101,fr,ain,1991584,2805,True
20220212,331102,fr,allier,928499,1688,True
20220212,331103,fr,ardeche,998477,1628,True
20220212,331104,fr,cantal,416047,975,True
20220212,331105,fr,drome,1631884,2463,True
20220212,331106,fr,isere,3894474,5821,True
20220212,331107,fr,loire,2634906,3977,True
20220212,331108,fr,haute_loire,698700,1312,True
20220212,331109,fr,puy_de_dome,2091867,3740,True
20220212,331110,fr,rhone,7580536,10773,True
20220212,331111,fr,savoie,1321791,1757,True
20220212,331112,fr,haute_savoie,2759436,3931,True
20220212,3312,fr,provence_alpes_cote_dazur,24350426,31988,False
20220212,331201,fr,alpes_de_haute_provence,2013073,2722,True
20220212,331202,fr,hautes_alpes,595573,790,True
20220212,331203,fr,alpes_maritimes,451965,522,True
20220212,331204,fr,bouches_du_rhone,5363668,7106,True
20220212,331205,fr,var,11277788,14188,True
20220212,331206,fr,vaucluse,4636798,6241,True
20220212,3313,fr,corse,1651693,2653,False
20220212,331301,fr,corse_du_sud,817089,1330,True
20220212,331302,fr,haute_corse,834604,1323,True
20220212,3321,fr,guadeloupe,976593,4378,True
20220212,3322,fr,martinique,1114449,6733,True
20220212,3323,fr,guyane,611093,1370,True
20220212,3324,fr,reunion,2582193,5674,True
20220212,3325,fr,mayotte,347932,625,True
20220212,3332,fr,saint_barthelemy,81099,117,True
20220212,3333,fr,saint_martin,114194,319,True
20220211,3300,fr,france_entiere,242125516,503725,False
20220211,3301,fr,ile_de_france,51842319,88778,False
20220211,330101,fr,paris,12768750,21429,True
20220211,330102,fr,seine_et_marne,4940013,8620,True
20220211,330103,fr,yvelines,5198858,9126,True
20220211,330104,fr,essonne,4558901,7456,True
20220211,330105,fr,hauts_de_seine,7343365,12643,True
20220211,330106,fr,seine_saint_denis,6445837,12012,True
20220211,330107,fr,val_de_marne,5820336,10039,True
20220211,330108,fr,val_doise,4766259,7453,True
20220211,3302,fr,centre_val_de_loire,6809954,14344,False
20220211,330201,fr,cher,726642,1785,True
20220211,330202,fr,eure_et_loir,1108996,2142,True
20220211,330203,fr,indre,495513,1328,True
20220211,330204,fr,indre_et_loire,1776730,3805,True
20220211,330205,fr,loir_et_cher,793211,1765,True
20220211,330206,fr,loiret,1908862,3519,True
20220211,3303,fr,bourgogne_franche_comte,8349307,18720,False
20220211,330301,fr,cote_dor,1666549,3601,True
20220211,330302,fr,doubs,1812491,3830,True
20220211,330303,fr,jura_fr,813614,1614,True
20220211,330304,fr,nievre,497717,1072,True
20220211,330305,fr,haute_saone,656938,1806,True
20220211,330306,fr,saone_et_loire,1481106,3440,True
20220211,330307,fr,yonne,958773,2244,True
20220211,330308,fr,territoire_de_belfort,462119,1113,True
20220211,3304,fr,normandie,9754809,18917,False
20220211,330401,fr,calvados,2234367,4555,True
20220211,330402,fr,eure,1530068,2892,True
20220211,330403,fr,manche,1209713,2621,True
20220211,330404,fr,orne,759722,1478,True
20220211,330405,fr,seine_maritime,4020939,7371,True
20220211,3305,fr,hauts_de_france,20447286,40923,False
20220211,330501,fr,aisne,1414220,2851,True
20220211,330502,fr,nord,10123958,19804,True
20220211,330503,fr,oise,2566110,4471,True
20220211,330504,fr,pas_de_calais,4664082,10305,True
20220211,330505,fr,somme,1678916,3492,True
20220211,3306,fr,grand_est,20398181,44185,False
20220211,330601,fr,ardennes,928015,1959,True
20220211,330602,fr,aube,931118,1890,True
20220211,330603,fr,marne,1756552,3324,True
20220211,330604,fr,haute_marne,471278,955,True
20220211,330605,fr,meurthe_et_moselle,2685565,6103,True
20220211,330606,fr,meuse,529207,1249,True
20220211,330607,fr,moselle,4058121,9683,True
20220211,330608,fr,bas_rhin,4977264,10186,True
20220211,330609,fr,haut_rhin,2929031,6236,True
20220211,330610,fr,vosges,1132030,2600,True
20220211,3307,fr,pays_de_la_loire,11251638,20596,False
20220211,330701,fr,loire_atlantique,4441361,8188,True
20220211,330702,fr,maine_et_loire,2336027,4441,True
20220211,330703,fr,mayenne,828635,1573,True
20220211,330704,fr,sarthe,1635264,2714,True
20220211,3308,fr,bretagne,9145621,19524,False
20220211,330801,fr,cotes_darmor,1551746,3386,True
20220211,330802,fr,finistere,2308656,5947,True
20220211,330803,fr,ille_et_vilaine,3307089,6318,True
20220211,330804,fr,morbihan,1978130,3873,True
20220211,3309,fr,nouvelle_aquitaine,18128736,49437,False
20220211,330901,fr,charente,833273,2414,True
20220211,330902,fr,charente_maritime,1825000,4931,True
20220211,330903,fr,correze,662806,1987,True
20220211,330904,fr,creuse,305513,854,True
20220211,330905,fr,dordogne,1066852,2866,True
20220211,330906,fr,gironde,5507892,14817,True
20220211,330907,fr,landes,1217805,3607,True
20220211,330908,fr,lot_et_garonne,992539,2875,True
20220211,330909,fr,pyrenees_atlantiques,2439794,5768,True
20220211,330910,fr,deux_sevres,1053023,2691,True
20220211,330911,fr,vienne,1236030,3278,True
20220211,330912,fr,haute_vienne,988209,3349,True
20220211,3310,fr,occitanie,21671128,51685,False
20220211,331001,fr,ariege,511850,1448,True
20220211,331002,fr,aude,1377409,3500,True
20220211,331003,fr,aveyron,937753,2309,True
20220211,331004,fr,gard,2677586,6235,True
20220211,331005,fr,haute_garonne,5505876,12193,True
20220211,331006,fr,gers,550577,1699,True
20220211,331007,fr,herault,4805053,11003,True
20220211,331008,fr,lot,485282,1283,True
20220211,331009,fr,lozere,202859,545,True
20220211,331010,fr,hautes_pyrenees,767828,2315,True
20220211,331011,fr,pyrenees_orientales,1807687,3786,True
20220211,331012,fr,tarn,1185536,3117,True
20220211,331013,fr,tarn_et_garonne,855832,2252,True
20220211,3311,fr,auvergne_rhone_alpes,26907331,56185,False
20220211,331101,fr,ain,1988779,4210,True
20220211,331102,fr,allier,926811,2280,True
20220211,331103,fr,ardeche,996849,2138,True
20220211,331104,fr,cantal,415072,1129,True
20220211,331105,fr,drome,1629421,3397,True
20220211,331106,fr,isere,3888653,8515,True
20220211,331107,fr,loire,2630929,5090,True
20220211,331108,fr,haute_loire,697388,1485,True
20220211,331109,fr,puy_de_dome,2088127,4935,True
20220211,331110,fr,rhone,7569763,15201,True
20220211,331111,fr,savoie,1320034,2622,True
20220211,331112,fr,haute_savoie,2755505,5183,True
20220211,3312,fr,provence_alpes_cote_dazur,24318438,42867,False
20220211,331201,fr,alpes_de_haute_provence,2010351,3680,True
20220211,331202,fr,hautes_alpes,594783,1225,True
20220211,331203,fr,alpes_maritimes,451443,819,True
20220211,331204,fr,bouches_du_rhone,5356562,8956,True
20220211,331205,fr,var,11263600,19677,True
20220211,331206,fr,vaucluse,4630557,8123,True
20220211,3313,fr,corse,1649040,3468,False
20220211,331301,fr,corse_du_sud,815759,1800,True
20220211,331302,fr,haute_corse,833281,1668,True
20220211,3321,fr,guadeloupe,972215,3539,True
20220211,3322,fr,martinique,1107716,6654,True
20220211,3323,fr,guyane,609723,1097,True
20220211,3324,fr,reunion,2576519,6865,True
20220211,3325,fr,mayotte,347307,427,True
20220211,3332,fr,saint_barthelemy,80982,205,True
20220211,3333,fr,saint_martin,113875,347,True
20220210,3300,fr,france_entiere,241621791,516169,False
20220210,3301,fr,ile_de_france,51753541,89638,False
20220210,330101,fr,paris,12747321,22549,True
20220210,330102,fr,seine_et_marne,4931393,8524,True
20220210,330103,fr,yvelines,5189732,9243,True
20220210,330104,fr,essonne,4551445,7287,True
20220210,330105,fr,hauts_de_seine,7330722,12689,True
20220210,330106,fr,seine_saint_denis,6433825,11062,True
20220210,330107,fr,val_de_marne,5810297,11004,True
20220210,330108,fr,val_doise,4758806,7280,True
20220210,3302,fr,centre_val_de_loire,6795610,14731,False
20220210,330201,fr,cher,724857,1753,True
20220210,330202,fr,eure_et_loir,1106854,2152,True
20220210,330203,fr,indre,494185,1325,True
20220210,330204,fr,indre_et_loire,1772925,3964,True
20220210,330205,fr,loir_et_cher,791446,1897,True
20220210,330206,fr,loiret,1905343,3640,True
20220210,3303,fr,bourgogne_franche_comte,8330587,19452,False
20220210,330301,fr,cote_dor,1662948,3920,True
20220210,330302,fr,doubs,1808661,3962,True
20220210,330303,fr,jura_fr,812000,2039,True
20220210,330304,fr,nievre,496645,1161,True
20220210,330305,fr,haute_saone,655132,1793,True
20220210,330306,fr,saone_et_loire,1477666,3456,True
20220210,330307,fr,yonne,956529,1974,True
20220210,330308,fr,territoire_de_belfort,461006,1147,True
20220210,3304,fr,normandie,9735892,19372,False
20220210,330401,fr,calvados,2229812,4961,True
20220210,330402,fr,eure,1527176,2766,True
20220210,330403,fr,manche,1207092,2910,True
20220210,330404,fr,orne,758244,1586,True
20220210,330405,fr,seine_maritime,4013568,7149,True
20220210,3305,fr,hauts_de_france,20406363,42144,False
20220210,330501,fr,aisne,1411369,3086,True
20220210,330502,fr,nord,10104154,20705,True
20220210,330503,fr,oise,2561639,4438,True
20220210,330504,fr,pas_de_calais,4653777,10232,True
20220210,330505,fr,somme,1675424,3683,True
20220210,3306,fr,grand_est,20353996,44905,False
20220210,330601,fr,ardennes,926056,1861,True
20220210,330602,fr,aube,929228,1884,True
20220210,330603,fr,marne,1753228,3560,True
20220210,330604,fr,haute_marne,470323,1073,True
20220210,330605,fr,meurthe_et_moselle,2679462,6382,True
20220210,330606,fr,meuse,527958,1292,True
20220210,330607,fr,moselle,4048438,9632,True
20220210,330608,fr,bas_rhin,4967078,10255,True
20220210,330609,fr,haut_rhin,2922795,6167,True
20220210,330610,fr,vosges,1129430,2799,True
20220210,3307,fr,pays_de_la_loire,11231042,22215,False
20220210,330701,fr,loire_atlantique,4433173,8960,True
20220210,330702,fr,maine_et_loire,2331586,4522,True
20220210,330703,fr,mayenne,827062,1656,True
20220210,330704,fr,sarthe,1632550,2819,True
20220210,3308,fr,bretagne,9126097,21500,False
20220210,330801,fr,cotes_darmor,1548360,3760,True
20220210,330802,fr,finistere,2302709,6850,True
20220210,330803,fr,ille_et_vilaine,3300771,6815,True
20220210,330804,fr,morbihan,1974257,4075,True
20220210,3309,fr,nouvelle_aquitaine,18079299,51028,False
20220210,330901,fr,charente,830859,2580,True
20220210,330902,fr,charente_maritime,1820069,5239,True
20220210,330903,fr,correze,660819,2141,True
20220210,330904,fr,creuse,304659,926,True
20220210,330905,fr,dordogne,1063986,2938,True
20220210,330906,fr,gironde,5493075,15060,True
20220210,330907,fr,landes,1214198,3594,True
20220210,330908,fr,lot_et_garonne,989664,2998,True
20220210,330909,fr,pyrenees_atlantiques,2434026,5902,True
20220210,330910,fr,deux_sevres,1050332,2813,True
20220210,330911,fr,vienne,1232752,3446,True
20220210,330912,fr,haute_vienne,984860,3391,True
20220210,3310,fr,occitanie,21619443,53805,False
20220210,331001,fr,ariege,510402,1351,True
20220210,331002,fr,aude,1373909,3675,True
20220210,331003,fr,aveyron,935444,2764,True
20220210,331004,fr,gard,2671351,6484,True
20220210,331005,fr,haute_garonne,5493683,12926,True
20220210,331006,fr,gers,548878,1788,True
20220210,331007,fr,herault,4794050,11096,True
20220210,331008,fr,lot,483999,1322,True
20220210,331009,fr,lozere,202314,560,True
20220210,331010,fr,hautes_pyrenees,765513,2305,True
20220210,331011,fr,pyrenees_orientales,1803901,4013,True
20220210,331012,fr,tarn,1182419,3163,True
20220210,331013,fr,tarn_et_garonne,853580,2358,True
20220210,3311,fr,auvergne_rhone_alpes,26851146,56496,False
20220210,331101,fr,ain,1984569,4347,True
20220210,331102,fr,allier,924531,2508,True
20220210,331103,fr,ardeche,994711,2206,True
20220210,331104,fr,cantal,413943,1383,True
20220210,331105,fr,drome,1626024,3537,True
20220210,331106,fr,isere,3880138,8141,True
20220210,331107,fr,loire,2625839,5230,True
20220210,331108,fr,haute_loire,695903,1655,True
20220210,331109,fr,puy_de_dome,2083192,5230,True
20220210,331110,fr,rhone,7554562,14908,True
20220210,331111,fr,savoie,1317412,2452,True
20220210,331112,fr,haute_savoie,2750322,4899,True
20220210,3312,fr,provence_alpes_cote_dazur,24275571,43473,False
20220210,331201,fr,alpes_de_haute_provence,2006671,4258,True
20220210,331202,fr,hautes_alpes,593558,1206,True
20220210,331203,fr,alpes_maritimes,450624,831,True
20220210,331204,fr,bouches_du_rhone,5347606,8857,True
20220210,331205,fr,var,11243923,19884,True
20220210,331206,fr,vaucluse,4622434,8554,True
20220210,3313,fr,corse,1645572,3315,False
20220210,331301,fr,corse_du_sud,813959,1628,True
20220210,331302,fr,haute_corse,831613,1687,True
20220210,3321,fr,guadeloupe,968676,3502,True
20220210,3322,fr,martinique,1101062,6191,True
20220210,3323,fr,guyane,608626,1006,True
20220210,3324,fr,reunion,2569654,7231,True
20220210,3325,fr,mayotte,346880,702,True
20220210,3332,fr,saint_barthelemy,80777,148,True
20220210,3333,fr,saint_martin,113528,238,True
20220209,3300,fr,france_entiere,241105622,576736,False
20220209,3301,fr,ile_de_france,51663903,98024,False
20220209,330101,fr,paris,12724772,24783,True
20220209,330102,fr,seine_et_marne,4922869,9459,True
20220209,330103,fr,yvelines,5180489,10497,True
20220209,330104,fr,essonne,4544158,8391,True
20220209,330105,fr,hauts_de_seine,7318033,13831,True
20220209,330106,fr,seine_saint_denis,6422763,11839,True
20220209,330107,fr,val_de_marne,5799293,10754,True
20220209,330108,fr,val_doise,4751526,8470,True
20220209,3302,fr,centre_val_de_loire,6780879,16289,False
20220209,330201,fr,cher,723104,2187,True
20220209,330202,fr,eure_et_loir,1104702,2275,True
20220209,330203,fr,indre,492860,1463,True
20220209,330204,fr,indre_et_loire,1768961,4286,True
20220209,330205,fr,loir_et_cher,789549,2083,True
20220209,330206,fr,loiret,1901703,3995,True
20220209,3303,fr,bourgogne_franche_comte,8311135,22637,False
20220209,330301,fr,cote_dor,1659028,4433,True
20220209,330302,fr,doubs,1804699,4616,True
20220209,330303,fr,jura_fr,809961,2224,True
