dateid,areaID,activeCases
20210506,kr,1023
20210506,lj,2438
20210506,mb,1435
20210506,ms,395
20210506,ng,484
20210506,nm,681
20210506,po,360
20210506,sg,273
20210506,si,9329
20210506,za,324
20210505,ce,1297
20210505,kk,324
20210505,kp,283
20210505,kr,1031
20210505,lj,2492
20210505,mb,1506
20210505,ms,419
20210505,ng,486
20210505,nm,721
20210505,po,370
20210505,sg,286
20210505,si,9621
20210505,za,327
20210504,ce,1331
20210504,kk,334
20210504,kp,281
20210504,kr,1036
20210504,lj,2440
20210504,mb,1463
20210504,ms,429
20210504,ng,479
20210504,nm,738
20210504,po,359
20210504,sg,272
20210504,si,9588
20210504,za,341
20210503,ce,1359
20210503,kk,350
20210503,kp,273
20210503,kr,994
20210503,lj,2441
20210503,mb,1495
20210503,ms,439
20210503,ng,508
20210503,nm,745
20210503,po,344
20210503,sg,303
20210503,si,9698
20210503,za,349
20210502,ce,1363
20210502,kk,356
20210502,kp,274
20210502,kr,963
20210502,lj,2380
20210502,mb,1428
20210502,ms,423
20210502,ng,509
20210502,nm,780
20210502,po,344
20210502,sg,273
20210502,si,9531
20210502,za,340
20210501,ce,1351
20210501,kk,365
20210501,kp,275
20210501,kr,954
20210501,lj,2383
20210501,mb,1445
20210501,ms,435
20210501,ng,501
20210501,nm,789
20210501,po,343
20210501,sg,280
20210501,si,9554
20210501,za,337
20210430,ce,1369
20210430,kk,371
20210430,kp,275
20210430,kr,964
20210430,lj,2384
20210430,mb,1491
20210430,ms,428
20210430,ng,514
20210430,nm,782
20210430,po,348
20210430,sg,293
20210430,si,9663
20210430,za,352
20210429,ce,1331
20210429,kk,374
20210429,kp,269
20210429,kr,926
20210429,lj,2327
20210429,mb,1423
20210429,ms,434
20210429,ng,483
20210429,nm,775
20210429,po,321
20210429,sg,307
20210429,si,9416
20210429,za,355
20210428,ce,1335
20210428,kk,366
20210428,kp,277
20210428,kr,886
20210428,lj,2335
20210428,mb,1457
20210428,ms,410
20210428,ng,457
20210428,nm,752
20210428,po,304
20210428,sg,290
20210428,si,9329
20210428,za,368
20210427,ce,1342
20210427,kk,369
20210427,kp,268
20210427,kr,911
20210427,lj,2337
20210427,mb,1414
20210427,ms,431
20210427,ng,447
20210427,nm,740
20210427,po,306
20210427,sg,295
20210427,si,9302
20210427,za,351
20210426,ce,1508
20210426,kk,394
20210426,kp,327
20210426,kr,990
20210426,lj,2520
20210426,mb,1471
20210426,ms,450
20210426,ng,516
20210426,nm,797
20210426,po,366
20210426,sg,315
20210426,si,10134
20210426,za,388
20210425,ce,1582
20210425,kk,399
20210425,kp,336
20210425,kr,1000
20210425,lj,2621
20210425,mb,1509
20210425,ms,460
20210425,ng,508
20210425,nm,797
20210425,po,367
20210425,sg,327
20210425,si,10374
20210425,za,377
20210424,ce,1578
20210424,kk,407
20210424,kp,337
20210424,kr,1013
20210424,lj,2623
20210424,mb,1563
20210424,ms,476
20210424,ng,505
20210424,nm,802
20210424,po,367
20210424,sg,323
20210424,si,10473
20210424,za,384
20210423,ce,1584
20210423,kk,392
20210423,kp,340
20210423,kr,1045
20210423,lj,2685
20210423,mb,1620
20210423,ms,489
20210423,ng,490
20210423,nm,802
20210423,po,359
20210423,sg,326
20210423,si,10605
20210423,za,376
20210422,ce,1697
20210422,kk,388
20210422,kp,354
20210422,kr,1079
20210422,lj,2774
20210422,mb,1689
20210422,ms,522
20210422,ng,523
20210422,nm,822
20210422,po,379
20210422,sg,338
20210422,si,11031
20210422,za,373
20210421,ce,1803
20210421,kk,390
20210421,kp,368
20210421,kr,1112
20210421,lj,2926
20210421,mb,1698
20210421,ms,523
20210421,ng,524
20210421,nm,841
20210421,po,406
20210421,sg,351
20210421,si,11414
20210421,za,387
20210420,ce,1917
20210420,kk,398
20210420,kp,426
20210420,kr,1159
20210420,lj,3210
20210420,mb,1775
20210420,ms,564
20210420,ng,584
20210420,nm,899
20210420,po,430
20210420,sg,368
20210420,si,12201
20210420,za,388
20210419,ce,1977
20210419,kk,412
20210419,kp,440
20210419,kr,1193
20210419,lj,3193
20210419,mb,1786
20210419,ms,565
20210419,ng,584
20210419,nm,910
20210419,po,464
20210419,sg,378
20210419,si,12354
20210419,za,385
20210418,ce,1852
20210418,kk,383
20210418,kp,411
20210418,kr,1141
20210418,lj,3136
20210418,mb,1786
20210418,ms,572
20210418,ng,562
20210418,nm,842
20210418,po,420
20210418,sg,384
20210418,si,11901
20210418,za,351
20210417,ce,1845
20210417,kk,378
20210417,kp,409
20210417,kr,1149
20210417,lj,3165
20210417,mb,1805
20210417,ms,565
20210417,ng,568
20210417,nm,849
20210417,po,420
20210417,sg,381
20210417,si,11951
20210417,za,356
20210416,ce,1867
20210416,kk,371
20210416,kp,415
20210416,kr,1167
20210416,lj,3287
20210416,mb,1851
20210416,ms,552
20210416,ng,612
20210416,nm,860
20210416,po,418
20210416,sg,376
20210416,si,12196
20210416,za,355
20210415,ce,1991
20210415,kk,368
20210415,kp,467
20210415,kr,1208
20210415,lj,3371
20210415,mb,1901
20210415,ms,564
20210415,ng,690
20210415,nm,918
20210415,po,423
20210415,sg,399
20210415,si,12724
20210415,za,349
20210414,ce,2047
20210414,kk,368
20210414,kp,514
20210414,kr,1212
20210414,lj,3419
20210414,mb,1943
20210414,ms,576
20210414,ng,755
20210414,nm,949
20210414,po,433
20210414,sg,414
20210414,si,13034
20210414,za,332
20210413,ce,2108
20210413,kk,368
20210413,kp,555
20210413,kr,1226
20210413,lj,3612
20210413,mb,1993
20210413,ms,579
20210413,ng,793
20210413,nm,977
20210413,po,419
20210413,sg,446
20210413,si,13480
20210413,za,328
20210412,ce,2171
20210412,kk,357
20210412,kp,623
20210412,kr,1228
20210412,lj,3708
20210412,mb,2065
20210412,ms,570
20210412,ng,824
20210412,nm,988
20210412,po,409
20210412,sg,451
20210412,si,13816
20210412,za,339
20210411,ce,2184
20210411,kk,343
20210411,kp,677
20210411,kr,1223
20210411,lj,3653
20210411,mb,2065
20210411,ms,560
20210411,ng,874
20210411,nm,990
20210411,po,399
20210411,sg,460
20210411,si,13850
20210411,za,337
20210410,ce,2188
20210410,kk,339
20210410,kp,677
20210410,kr,1203
20210410,lj,3657
20210410,mb,2066
20210410,ms,553
20210410,ng,882
20210410,nm,999
20210410,po,400
20210410,sg,466
20210410,si,13848
20210410,za,334
20210409,ce,2179
20210409,kk,340
20210409,kp,679
20210409,kr,1191
20210409,lj,3732
20210409,mb,2048
20210409,ms,550
20210409,ng,923
20210409,nm,998
20210409,po,396
20210409,sg,470
20210409,si,13940
20210409,za,351
20210408,ce,2162
20210408,kk,327
20210408,kp,713
20210408,kr,1175
20210408,lj,3769
20210408,mb,2034
20210408,ms,503
20210408,ng,971
20210408,nm,996
20210408,po,391
20210408,sg,479
20210408,si,13935
20210408,za,331
20210407,ce,2091
20210407,kk,308
20210407,kp,734
20210407,kr,1125
20210407,lj,3710
20210407,mb,2041
20210407,ms,493
20210407,ng,1010
20210407,nm,963
20210407,po,360
20210407,sg,454
20210407,si,13688
20210407,za,320
20210406,ce,1992
20210406,kk,291
20210406,kp,714
20210406,kr,1101
20210406,lj,3599
20210406,mb,1998
20210406,ms,455
20210406,ng,1038
20210406,nm,920
20210406,po,340
20210406,sg,476
20210406,si,13320
20210406,za,313
20210405,ce,1973
20210405,kk,270
20210405,kp,773
20210405,kr,1123
20210405,lj,3664
20210405,mb,1959
20210405,ms,479
20210405,ng,1064
20210405,nm,924
20210405,po,318
20210405,sg,461
20210405,si,13417
20210405,za,324
20210404,ce,2135
20210404,kk,290
20210404,kp,847
20210404,kr,1179
20210404,lj,3774
20210404,mb,2049
20210404,ms,496
20210404,ng,1133
20210404,nm,967
20210404,po,341
20210404,sg,481
20210404,si,14132
20210404,za,351
20210403,ce,2141
20210403,kk,285
20210403,kp,850
20210403,kr,1180
20210403,lj,3750
20210403,mb,2054
20210403,ms,512
20210403,ng,1134
20210403,nm,958
20210403,po,342
20210403,sg,498
20210403,si,14139
20210403,za,346
20210402,ce,2132
20210402,kk,294
20210402,kp,846
20210402,kr,1156
20210402,lj,3642
20210402,mb,2000
20210402,ms,527
20210402,ng,1111
20210402,nm,945
20210402,po,347
20210402,sg,509
20210402,si,13936
20210402,za,344
20210401,ce,2035
20210401,kk,273
20210401,kp,833
20210401,kr,1135
20210401,lj,3657
20210401,mb,1981
20210401,ms,534
20210401,ng,1055
20210401,nm,905
20210401,po,334
20210401,sg,498
20210401,si,13670
20210401,za,354
20210331,ce,1956
20210331,kk,261
20210331,kp,837
20210331,kr,1138
20210331,lj,3605
20210331,mb,1955
20210331,ms,508
20210331,ng,1040
20210331,nm,862
20210331,po,318
20210331,sg,515
20210331,si,13442
20210331,za,371
20210330,ce,1871
20210330,kk,250
20210330,kp,867
20210330,kr,1119
20210330,lj,3480
20210330,mb,1892
20210330,ms,507
20210330,ng,1022
20210330,nm,830
20210330,po,314
20210330,sg,480
20210330,si,13078
20210330,za,369
20210329,ce,1773
20210329,kk,232
20210329,kp,842
20210329,kr,1115
20210329,lj,3341
20210329,mb,1812
20210329,ms,502
20210329,ng,957
20210329,nm,782
20210329,po,292
20210329,sg,515
20210329,si,12620
20210329,za,382
20210328,ce,1709
20210328,kk,223
20210328,kp,825
20210328,kr,1096
20210328,lj,3339
20210328,mb,1787
20210328,ms,516
20210328,ng,946
20210328,nm,775
20210328,po,284
20210328,sg,501
20210328,si,12457
20210328,za,382
20210327,ce,1710
20210327,kk,217
20210327,kp,824
20210327,kr,1088
20210327,lj,3290
20210327,mb,1780
20210327,ms,519
20210327,ng,942
20210327,nm,758
20210327,po,283
20210327,sg,506
20210327,si,12373
20210327,za,382
20210326,ce,1701
20210326,kk,220
20210326,kp,823
20210326,kr,1092
20210326,lj,3219
20210326,mb,1754
20210326,ms,504
20210326,ng,928
20210326,nm,736
20210326,po,284
20210326,sg,499
20210326,si,12214
20210326,za,375
20210325,ce,1622
20210325,kk,209
20210325,kp,797
20210325,kr,1087
20210325,lj,3078
20210325,mb,1709
20210325,ms,531
20210325,ng,871
20210325,nm,696
20210325,po,264
20210325,sg,494
20210325,si,11814
20210325,za,381
20210324,ce,1544
20210324,kk,212
20210324,kp,808
20210324,kr,1103
20210324,lj,2971
20210324,mb,1631
20210324,ms,531
20210324,ng,825
20210324,nm,702
20210324,po,243
20210324,sg,512
20210324,si,11549
20210324,za,394
20210323,ce,1508
20210323,kk,209
20210323,kp,792
20210323,kr,1094
20210323,lj,2841
20210323,mb,1601
20210323,ms,544
20210323,ng,797
20210323,nm,667
20210323,po,239
20210323,sg,506
20210323,si,11248
20210323,za,382
20210322,ce,1431
20210322,kk,204
20210322,kp,758
20210322,kr,1104
20210322,lj,2768
20210322,mb,1603
20210322,ms,517
20210322,ng,757
20210322,nm,633
20210322,po,220
20210322,sg,488
20210322,si,10918
20210322,za,372
20210321,ce,1373
20210321,kk,201
20210321,kp,745
20210321,kr,1117
20210321,lj,2717
20210321,mb,1527
20210321,ms,512
20210321,ng,722
20210321,nm,624
20210321,po,220
20210321,sg,501
20210321,si,10673
20210321,za,355
20210320,ce,1368
20210320,kk,201
20210320,kp,742
20210320,kr,1115
20210320,lj,2683
20210320,mb,1535
20210320,ms,501
20210320,ng,717
20210320,nm,620
20210320,po,219
20210320,sg,484
20210320,si,10594
20210320,za,350
20210319,ce,1344
20210319,kk,185
20210319,kp,738
20210319,kr,1114
20210319,lj,2669
20210319,mb,1519
20210319,ms,503
20210319,ng,682
20210319,nm,625
20210319,po,210
20210319,sg,472
20210319,si,10460
20210319,za,338
20210318,ce,1317
20210318,kk,187
20210318,kp,733
20210318,kr,1125
20210318,lj,2595
20210318,mb,1501
20210318,ms,491
20210318,ng,710
20210318,nm,620
20210318,po,223
20210318,sg,463
20210318,si,10352
20210318,za,330
20210317,ce,1342
20210317,kk,189
20210317,kp,731
20210317,kr,1144
20210317,lj,2569
20210317,mb,1454
20210317,ms,495
20210317,ng,675
20210317,nm,641
20210317,po,224
20210317,sg,453
20210317,si,10293
20210317,za,321
20210316,ce,1314
20210316,kk,185
20210316,kp,735
20210316,kr,1162
20210316,lj,2594
20210316,mb,1484
20210316,ms,495
20210316,ng,675
20210316,nm,626
20210316,po,222
20210316,sg,479
20210316,si,10339
20210316,za,314
20210315,ce,1297
20210315,kk,185
20210315,kp,771
20210315,kr,1188
20210315,lj,2687
20210315,mb,1508
20210315,ms,488
20210315,ng,668
20210315,nm,620
20210315,po,233
20210315,sg,449
20210315,si,10437
20210315,za,294
20210314,ce,1230
20210314,kk,176
20210314,kp,794
20210314,kr,1210
20210314,lj,2629
20210314,mb,1472
20210314,ms,478
20210314,ng,641
20210314,nm,579
20210314,po,223
20210314,sg,464
20210314,si,10246
20210314,za,297
20210313,ce,1228
20210313,kk,176
20210313,kp,797
20210313,kr,1223
20210313,lj,2671
20210313,mb,1448
20210313,ms,485
20210313,ng,641
20210313,nm,585
20210313,po,225
20210313,sg,461
20210313,si,10287
20210313,za,296
20210312,ce,1228
20210312,kk,168
20210312,kp,796
20210312,kr,1231
20210312,lj,2656
20210312,mb,1441
20210312,ms,488
20210312,ng,617
20210312,nm,593
20210312,po,224
20210312,sg,472
20210312,si,10260
20210312,za,301
20210311,ce,1242
20210311,kk,166
20210311,kp,823
20210311,kr,1240
20210311,lj,2712
20210311,mb,1447
20210311,ms,484
20210311,ng,626
20210311,nm,595
20210311,po,229
20210311,sg,457
20210311,si,10357
20210311,za,290
20210310,ce,1312
20210310,kk,146
20210310,kp,859
20210310,kr,1245
20210310,lj,2791
20210310,mb,1473
20210310,ms,498
20210310,ng,617
20210310,nm,571
20210310,po,239
20210310,sg,449
20210310,si,10505
20210310,za,258
20210309,ce,1307
20210309,kk,157
20210309,kp,886
20210309,kr,1240
20210309,lj,2821
20210309,mb,1470
20210309,ms,472
20210309,ng,578
20210309,nm,578
20210309,po,242
20210309,sg,435
20210309,si,10502
20210309,za,269
20210308,ce,1325
20210308,kk,163
20210308,kp,956
20210308,kr,1228
20210308,lj,2857
20210308,mb,1467
20210308,ms,478
20210308,ng,589
20210308,nm,573
20210308,po,258
20210308,sg,433
20210308,si,10637
20210308,za,259
20210307,ce,1316
20210307,kk,159
20210307,kp,981
20210307,kr,1238
20210307,lj,2923
20210307,mb,1517
20210307,ms,510
20210307,ng,586
20210307,nm,565
20210307,po,263
20210307,sg,415
20210307,si,10797
20210307,za,269
20210306,ce,1329
20210306,kk,164
20210306,kp,982
20210306,kr,1236
20210306,lj,2969
20210306,mb,1476
20210306,ms,526
20210306,ng,582
20210306,nm,571
20210306,po,263
20210306,sg,407
20210306,si,10836
20210306,za,275
20210305,ce,1340
20210305,kk,160
20210305,kp,985
20210305,kr,1237
20210305,lj,2993
20210305,mb,1481
20210305,ms,505
20210305,ng,595
20210305,nm,572
20210305,po,264
20210305,sg,406
20210305,si,10871
20210305,za,274
20210304,ce,1354
20210304,kk,170
20210304,kp,1014
20210304,kr,1246
20210304,lj,3039
20210304,mb,1456
20210304,ms,532
20210304,ng,541
20210304,nm,568
20210304,po,256
20210304,sg,399
20210304,si,10905
20210304,za,267
20210303,ce,1309
20210303,kk,179
20210303,kp,1041
20210303,kr,1252
20210303,lj,3052
20210303,mb,1466
20210303,ms,565
20210303,ng,543
20210303,nm,563
20210303,po,269
20210303,sg,376
20210303,si,10931
20210303,za,252
20210302,ce,1258
20210302,kk,180
20210302,kp,1025
20210302,kr,1246
20210302,lj,3015
20210302,mb,1467
20210302,ms,562
20210302,ng,513
20210302,nm,570
20210302,po,281
20210302,sg,354
20210302,si,10784
20210302,za,250
20210301,ce,1254
20210301,kk,188
20210301,kp,1002
20210301,kr,1238
20210301,lj,2962
20210301,mb,1426
20210301,ms,575
20210301,ng,508
20210301,nm,604
20210301,po,284
20210301,sg,341
20210301,si,10672
20210301,za,225
20210228,ce,1248
20210228,kk,197
20210228,kp,978
20210228,kr,1229
20210228,lj,2982
20210228,mb,1423
20210228,ms,601
20210228,ng,505
20210228,nm,632
20210228,po,303
20210228,sg,317
20210228,si,10688
20210228,za,211
20210227,ce,1244
20210227,kk,198
20210227,kp,977
20210227,kr,1220
20210227,lj,3003
20210227,mb,1425
20210227,ms,588
20210227,ng,503
20210227,nm,629
20210227,po,302
20210227,sg,320
20210227,si,10686
20210227,za,214
20210226,ce,1226
20210226,kk,197
20210226,kp,977
20210226,kr,1227
20210226,lj,2968
20210226,mb,1410
20210226,ms,609
20210226,ng,496
20210226,nm,634
20210226,po,304
20210226,sg,308
20210226,si,10618
20210226,za,199
20210225,ce,1200
20210225,kk,222
20210225,kp,1005
20210225,kr,1215
20210225,lj,2960
20210225,mb,1433
20210225,ms,592
20210225,ng,490
20210225,nm,650
20210225,po,317
20210225,sg,310
20210225,si,10662
20210225,za,208
20210224,ce,1168
20210224,kk,247
20210224,kp,984
20210224,kr,1239
20210224,lj,3003
20210224,mb,1427
20210224,ms,604
20210224,ng,504
20210224,nm,683
20210224,po,325
20210224,sg,322
20210224,si,10789
20210224,za,217
20210223,ce,1205
20210223,kk,287
20210223,kp,1045
20210223,kr,1260
20210223,lj,3105
20210223,mb,1518
20210223,ms,625
20210223,ng,532
20210223,nm,749
20210223,po,348
20210223,sg,313
20210223,si,11268
20210223,za,213
20210222,ce,1236
20210222,kk,310
20210222,kp,958
20210222,kr,1287
20210222,lj,3195
20210222,mb,1541
20210222,ms,673
20210222,ng,535
20210222,nm,812
20210222,po,357
20210222,sg,337
20210222,si,11542
20210222,za,231
20210221,ce,1145
20210221,kk,335
20210221,kp,878
20210221,kr,1218
20210221,lj,3037
20210221,mb,1487
20210221,ms,633
20210221,ng,513
20210221,nm,791
20210221,po,335
20210221,sg,324
20210221,si,10977
20210221,za,213
20210220,ce,1151
20210220,kk,339
20210220,kp,882
20210220,kr,1215
20210220,lj,3040
20210220,mb,1509
20210220,ms,629
20210220,ng,521
20210220,nm,788
20210220,po,336
20210220,sg,341
20210220,si,11035
20210220,za,212
20210219,ce,1135
20210219,kk,347
20210219,kp,902
20210219,kr,1228
20210219,lj,3024
20210219,mb,1553
20210219,ms,664
20210219,ng,502
20210219,nm,797
20210219,po,337
20210219,sg,342
20210219,si,11114
20210219,za,213
20210218,ce,1136
20210218,kk,369
20210218,kp,883
20210218,kr,1231
20210218,lj,2987
20210218,mb,1557
20210218,ms,661
20210218,ng,535
20210218,nm,811
20210218,po,352
20210218,sg,329
20210218,si,11138
20210218,za,215
20210217,ce,1147
20210217,kk,386
20210217,kp,836
20210217,kr,1225
20210217,lj,3014
20210217,mb,1597
20210217,ms,623
20210217,ng,536
20210217,nm,829
20210217,po,352
20210217,sg,339
20210217,si,11187
20210217,za,227
20210216,ce,1181
20210216,kk,404
20210216,kp,832
20210216,kr,1244
20210216,lj,3111
20210216,mb,1634
20210216,ms,664
20210216,ng,595
20210216,nm,872
20210216,po,365
20210216,sg,357
20210216,si,11579
20210216,za,246
20210215,ce,1231
20210215,kk,458
20210215,kp,831
20210215,kr,1298
20210215,lj,3188
20210215,mb,1721
20210215,ms,683
20210215,ng,645
20210215,nm,918
20210215,po,366
20210215,sg,373
20210215,si,12046
20210215,za,253
20210214,ce,1346
20210214,kk,533
20210214,kp,857
20210214,kr,1363
20210214,lj,3419
20210214,mb,1792
20210214,ms,679
20210214,ng,670
20210214,nm,991
20210214,po,382
20210214,sg,416
20210214,si,12816
20210214,za,287
20210213,ce,1365
20210213,kk,546
20210213,kp,855
20210213,kr,1369
20210213,lj,3406
20210213,mb,1845
20210213,ms,702
20210213,ng,678
20210213,nm,1001
20210213,po,383
20210213,sg,412
20210213,si,12920
20210213,za,279
20210212,ce,1387
20210212,kk,567
20210212,kp,858
20210212,kr,1349
20210212,lj,3428
20210212,mb,1976
20210212,ms,676
20210212,ng,711
20210212,nm,995
20210212,po,383
20210212,sg,431
20210212,si,13120
20210212,za,277
20210211,ce,1406
20210211,kk,611
20210211,kp,840
20210211,kr,1389
20210211,lj,3491
20210211,mb,1984
20210211,ms,754
20210211,ng,708
20210211,nm,1054
20210211,po,387
20210211,sg,436
20210211,si,13429
20210211,za,285
20210210,ce,1438
20210210,kk,629
20210210,kp,846
20210210,kr,1390
20210210,lj,3501
20210210,mb,2065
20210210,ms,777
20210210,ng,755
20210210,nm,1090
20210210,po,386
20210210,sg,430
20210210,si,13687
20210210,za,302
20210209,ce,1461
20210209,kk,634
20210209,kp,803
20210209,kr,1409
20210209,lj,3529
20210209,mb,2118
20210209,ms,816
20210209,ng,804
20210209,nm,1107
20210209,po,374
20210209,sg,442
20210209,si,13890
20210209,za,313
20210208,ce,1495
20210208,kk,677
20210208,kp,863
20210208,kr,1459
20210208,lj,3658
20210208,mb,2130
20210208,ms,837
20210208,ng,878
20210208,nm,1154
20210208,po,373
20210208,sg,437
20210208,si,14398
20210208,za,331
20210207,ce,1742
20210207,kk,733
20210207,kp,986
20210207,kr,1596
20210207,lj,3905
20210207,mb,2294
20210207,ms,878
20210207,ng,992
20210207,nm,1261
20210207,po,401
20210207,sg,460
20210207,si,15742
20210207,za,385
20210206,ce,1738
20210206,kk,728
20210206,kp,989
20210206,kr,1603
20210206,lj,3912
20210206,mb,2288
20210206,ms,865
20210206,ng,1001
20210206,nm,1264
20210206,po,402
20210206,sg,453
20210206,si,15731
20210206,za,384
20210205,ce,1756
20210205,kk,733
20210205,kp,977
20210205,kr,1595
20210205,lj,3896
20210205,mb,2286
20210205,ms,881
20210205,ng,1029
20210205,nm,1272
20210205,po,401
20210205,sg,457
20210205,si,15774
20210205,za,389
20210204,ce,1807
20210204,kk,761
20210204,kp,1015
20210204,kr,1639
20210204,lj,3993
20210204,mb,2386
20210204,ms,909
20210204,ng,1081
20210204,nm,1335
20210204,po,412
20210204,sg,458
20210204,si,16311
20210204,za,413
20210203,ce,1873
20210203,kk,778
20210203,kp,1063
20210203,kr,1638
20210203,lj,4034
20210203,mb,2434
20210203,ms,951
20210203,ng,1191
20210203,nm,1398
20210203,po,426
20210203,sg,464
20210203,si,16812
20210203,za,463
20210202,ce,1945
20210202,kk,837
20210202,kp,1066
20210202,kr,1619
20210202,lj,4049
20210202,mb,2449
20210202,ms,981
20210202,ng,1205
20210202,nm,1434
20210202,po,410
20210202,sg,437
20210202,si,17003
20210202,za,471
20210201,ce,1962
20210201,kk,845
20210201,kp,1069
20210201,kr,1609
20210201,lj,4050
20210201,mb,2475
20210201,ms,1011
20210201,ng,1255
20210201,nm,1423
20210201,po,422
20210201,sg,435
20210201,si,17154
20210201,za,504
20210131,ce,2023
20210131,kk,863
20210131,kp,1077
20210131,kr,1599
20210131,lj,4041
20210131,mb,2511
20210131,ms,1047
20210131,ng,1290
20210131,nm,1434
20210131,po,420
20210131,sg,411
20210131,si,17345
20210131,za,534
20210130,ce,2008
20210130,kk,859
20210130,kp,1086
20210130,kr,1604
20210130,lj,4031
20210130,mb,2475
20210130,ms,1039
20210130,ng,1295
20210130,nm,1440
20210130,po,419
20210130,sg,409
20210130,si,17297
20210130,za,536
20210129,ce,2012
20210129,kk,860
20210129,kp,1087
20210129,kr,1603
20210129,lj,4043
20210129,mb,2379
20210129,ms,1073
20210129,ng,1315
20210129,nm,1467
20210129,po,417
20210129,sg,389
20210129,si,17285
20210129,za,542
20210128,ce,2068
20210128,kk,862
20210128,kp,1066
20210128,kr,1609
20210128,lj,4038
20210128,mb,2428
20210128,ms,1050
20210128,ng,1333
20210128,nm,1476
20210128,po,425
20210128,sg,411
20210128,si,17533
20210128,za,543
20210127,ce,2128
20210127,kk,896
20210127,kp,1047
20210127,kr,1628
20210127,lj,4101
20210127,mb,2442
20210127,ms,1026
20210127,ng,1357
20210127,nm,1474
20210127,po,439
20210127,sg,417
20210127,si,17729
20210127,za,543
20210126,ce,2183
20210126,kk,923
20210126,kp,1033
20210126,kr,1658
20210126,lj,4216
20210126,mb,2482
20210126,ms,1050
20210126,ng,1319
20210126,nm,1464
20210126,po,442
20210126,sg,436
20210126,si,17996
20210126,za,547
20210125,ce,2274
20210125,kk,922
20210125,kp,1014
20210125,kr,1670
20210125,lj,4198
20210125,mb,2559
20210125,ms,1073
20210125,ng,1354
20210125,nm,1497
20210125,po,437
20210125,sg,474
20210125,si,18224
20210125,za,530
20210124,ce,2314
20210124,kk,928
20210124,kp,978
20210124,kr,1672
20210124,lj,4203
20210124,mb,2626
20210124,ms,1113
20210124,ng,1357
20210124,nm,1516
20210124,po,462
20210124,sg,486
20210124,si,18452
20210124,za,540
20210123,ce,2317
20210123,kk,941
20210123,kp,972
20210123,kr,1667
20210123,lj,4201
20210123,mb,2675
20210123,ms,1145
20210123,ng,1366
20210123,nm,1517
20210123,po,460
20210123,sg,507
20210123,si,18581
20210123,za,548
20210122,ce,2357
20210122,kk,967
20210122,kp,968
20210122,kr,1683
20210122,lj,4217
20210122,mb,2691
20210122,ms,1148
20210122,ng,1439
20210122,nm,1545
20210122,po,462
20210122,sg,513
20210122,si,18804
20210122,za,545
20210121,ce,2452
20210121,kk,1016
20210121,kp,946
20210121,kr,1685
20210121,lj,4327
20210121,mb,2728
20210121,ms,1144
20210121,ng,1455
20210121,nm,1558
20210121,po,464
20210121,sg,553
20210121,si,19145
20210121,za,549
20210120,ce,2534
20210120,kk,1078
20210120,kp,931
20210120,kr,1743
20210120,lj,4480
20210120,mb,2870
20210120,ms,1200
20210120,ng,1479
20210120,nm,1571
20210120,po,464
20210120,sg,615
20210120,si,19768
20210120,za,527
20210119,ce,2827
20210119,kk,1138
20210119,kp,990
20210119,kr,1824
20210119,lj,4699
20210119,mb,3001
20210119,ms,1265
20210119,ng,1527
20210119,nm,1636
20210119,po,506
20210119,sg,729
20210119,si,21007
20210119,za,584
20210118,ce,3120
20210118,kk,1311
20210118,kp,1039
20210118,kr,1938
20210118,lj,5109
20210118,mb,3133
20210118,ms,1382
20210118,ng,1535
20210118,nm,1864
20210118,po,508
20210118,sg,852
20210118,si,22717
20210118,za,631
20210117,ce,3231
20210117,kk,1418
20210117,kp,1046
20210117,kr,2020
20210117,lj,5232
20210117,mb,3295
20210117,ms,1408
20210117,ng,1573
20210117,nm,2043
20210117,po,525
20210117,sg,879
20210117,si,23615
20210117,za,641
20210116,ce,3278
20210116,kk,1495
20210116,kp,1047
20210116,kr,2045
20210116,lj,5370
20210116,mb,3326
20210116,ms,1470
20210116,ng,1583
20210116,nm,2086
20210116,po,526
20210116,sg,898
20210116,si,24081
20210116,za,651
20210115,ce,3333
20210115,kk,1540
20210115,kp,1045
20210115,kr,2082
20210115,lj,5321
20210115,mb,3322
20210115,ms,1510
20210115,ng,1576
20210115,nm,2107
20210115,po,528
20210115,sg,939
20210115,si,24268
20210115,za,658
20210114,ce,3208
20210114,kk,1474
20210114,kp,985
20210114,kr,1977
20210114,lj,5123
20210114,mb,3190
20210114,ms,1467
20210114,ng,1510
20210114,nm,1992
20210114,po,478
20210114,sg,901
20210114,si,23117
20210114,za,633
20210113,ce,3243
20210113,kk,1530
20210113,kp,969
20210113,kr,1946
20210113,lj,5097
20210113,mb,3255
20210113,ms,1552
20210113,ng,1506
20210113,nm,2069
20210113,po,454
20210113,sg,947
20210113,si,23388
20210113,za,641
20210112,ce,3428
20210112,kk,1556
20210112,kp,984
20210112,kr,1994
20210112,lj,5145
20210112,mb,3280
20210112,ms,1571
20210112,ng,1543
20210112,nm,2198
20210112,po,429
20210112,sg,1027
20210112,si,24009
20210112,za,687
20210111,ce,3400
20210111,kk,1608
20210111,kp,1038
20210111,kr,1960
20210111,lj,5146
20210111,mb,3372
20210111,ms,1621
20210111,ng,1457
20210111,nm,2276
20210111,po,476
20210111,sg,1075
20210111,si,24334
20210111,za,738
20210110,ce,3353
20210110,kk,1666
20210110,kp,1081
20210110,kr,1962
20210110,lj,5282
20210110,mb,3335
20210110,ms,1594
20210110,ng,1387
20210110,nm,2335
