dateID,sigla_provincia,totale_casi
20200416,LC,1986
20200416,LO,2626
20200416,MB,3932
20200416,VR,3730
20200416,VI,2170
20200416,BL,755
20200416,TV,2135
20200416,VE,2036
20200416,PD,3537
20200416,RO,297
20200416,UD,895
20200416,GO,132
20200416,TS,1011
20200416,PN,573
20200416,IM,1048
20200416,SV,749
20200416,GE,3522
20200416,SP,720
20200416,PC,3249
20200416,PR,2698
20200416,RE,4053
20200416,MO,3262
20200416,BO,3490
20200416,FE,709
20200416,RA,904
20200416,FC,1347
20200416,RN,1774
20200416,MS,893
20200416,LU,1134
20200416,PT,536
20200416,FI,2443
20200416,LI,465
20200416,PI,750
20200416,AR,530
20200416,SI,384
20200416,GR,368
20200416,PO,440
20200416,PG,963
20200416,TR,318
20200416,PU,2249
20200416,AN,1664
20200416,MC,871
20200416,AP,266
20200416,FM,378
20200416,VT,338
20200416,RI,277
20200416,RM,3767
20200416,LT,421
20200416,FR,497
20200416,AQ,232
20200416,TE,610
20200416,PE,1005
20200416,CH,499
20200416,CB,197
20200416,IS,50
20200416,CE,393
20200416,BN,157
20200416,NA,2072
20200416,AV,416
20200416,SA,587
20200416,FG,780
20200416,BA,1029
20200416,TA,235
20200416,BR,428
20200416,LE,427
20200416,BT,330
20200416,PZ,167
20200416,MT,169
20200416,CS,357
20200416,CZ,194
20200416,RC,269
20200416,KR,117
20200416,VV,70
20200416,TP,135
20200416,PA,399
20200416,ME,456
20200416,AG,132
20200416,CL,138
20200416,EN,341
20200416,CT,735
20200416,RG,69
20200416,SR,174
20200416,SS,764
20200416,NU,67
20200416,CA,208
20200416,OR,39
20200416,SU,86
20200416,BZ,2267
20200416,TN,3294
20200415,TO,8656
20200415,VC,847
20200415,NO,1708
20200415,CN,1791
20200415,AT,897
20200415,AL,2407
20200415,BI,717
20200415,VB,904
20200415,AO,958
20200415,VA,1884
20200415,CO,2154
20200415,SO,859
20200415,MI,14675
20200415,BG,10472
20200415,BS,11187
20200415,PV,3316
20200415,CR,5202
20200415,MN,2655
20200415,LC,1982
20200415,LO,2587
20200415,MB,3878
20200415,VR,3649
20200415,VI,2136
20200415,BL,723
20200415,TV,2033
20200415,VE,2013
20200415,PD,3450
20200415,RO,291
20200415,UD,891
20200415,GO,130
20200415,TS,961
20200415,PN,557
20200415,IM,1036
20200415,SV,717
20200415,GE,3487
20200415,SP,696
20200415,PC,3223
20200415,PR,2616
20200415,RE,3982
20200415,MO,3217
20200415,BO,3380
20200415,FE,649
20200415,RA,889
20200415,FC,1324
20200415,RN,1749
20200415,MS,881
20200415,LU,1073
20200415,PT,516
20200415,FI,2372
20200415,LI,415
20200415,PI,733
20200415,AR,522
20200415,SI,375
20200415,GR,368
20200415,PO,411
20200415,PG,958
20200415,TR,317
20200415,PU,2230
20200415,AN,1647
20200415,MC,846
20200415,AP,259
20200415,FM,367
20200415,VT,326
20200415,RI,277
20200415,RM,3665
20200415,LT,419
20200415,FR,479
20200415,AQ,229
20200415,TE,605
20200415,PE,971
20200415,CH,469
20200415,CB,197
20200415,IS,50
20200415,CE,390
20200415,BN,157
20200415,NA,2026
20200415,AV,407
20200415,SA,564
20200415,FG,756
20200415,BA,1013
20200415,TA,228
20200415,BR,417
20200415,LE,426
20200415,BT,315
20200415,PZ,165
20200415,MT,155
20200415,CS,318
20200415,CZ,190
20200415,RC,276
20200415,KR,117
20200415,VV,68
20200415,TP,134
20200415,PA,393
20200415,ME,449
20200415,AG,131
20200415,CL,137
20200415,EN,340
20200415,CT,725
20200415,RG,68
20200415,SR,158
20200415,SS,763
20200415,NU,67
20200415,CA,207
20200415,OR,38
20200415,SU,86
20200415,BZ,2224
20200415,TN,3220
20200414,TO,8339
20200414,VC,839
20200414,NO,1638
20200414,CN,1747
20200414,AT,868
20200414,AL,2367
20200414,BI,702
20200414,VB,893
20200414,AO,947
20200414,VA,1813
20200414,CO,2106
20200414,SO,849
20200414,MI,14350
20200414,BG,10426
20200414,BS,11093
20200414,PV,3246
20200414,CR,5172
20200414,MN,2631
20200414,LC,1970
20200414,LO,2569
20200414,MB,3821
20200414,VR,3572
20200414,VI,2089
20200414,BL,698
20200414,TV,2032
20200414,VE,2008
20200414,PD,3407
20200414,RO,287
20200414,UD,890
20200414,GO,129
20200414,TS,945
20200414,PN,551
20200414,IM,979
20200414,SV,697
20200414,GE,3472
20200414,SP,660
20200414,PC,3167
20200414,PR,2582
20200414,RE,3947
20200414,MO,3180
20200414,BO,3320
20200414,FE,635
20200414,RA,880
20200414,FC,1301
20200414,RN,1740
20200414,MS,873
20200414,LU,1061
20200414,PT,513
20200414,FI,2311
20200414,LI,410
20200414,PI,727
20200414,AR,487
20200414,SI,373
20200414,GR,368
20200414,PO,404
20200414,PG,957
20200414,TR,317
20200414,PU,2195
20200414,AN,1629
20200414,MC,837
20200414,AP,254
20200414,FM,363
20200414,VT,326
20200414,RI,276
20200414,RM,3560
20200414,LT,410
20200414,FR,473
20200414,AQ,228
20200414,TE,601
20200414,PE,947
20200414,CH,469
20200414,CB,191
20200414,IS,50
20200414,CE,387
20200414,BN,157
20200414,NA,2010
20200414,AV,402
20200414,SA,557
20200414,FG,742
20200414,BA,989
20200414,TA,226
20200414,BR,403
20200414,LE,425
20200414,BT,306
20200414,PZ,164
20200414,MT,155
20200414,CS,317
20200414,CZ,184
20200414,RC,268
20200414,KR,117
20200414,VV,68
20200414,TP,133
20200414,PA,391
20200414,ME,439
20200414,AG,130
20200414,CL,135
20200414,EN,335
20200414,CT,715
20200414,RG,67
20200414,SR,156
20200414,SS,749
20200414,NU,67
20200414,CA,201
20200414,OR,35
20200414,SU,86
20200414,BZ,2184
20200414,TN,3141
20200413,TO,8129
20200413,VC,830
20200413,NO,1612
20200413,CN,1607
20200413,AT,793
20200413,AL,2315
20200413,BI,679
20200413,VB,876
20200413,AO,927
20200413,VA,1711
20200413,CO,2015
20200413,SO,796
20200413,MI,14161
20200413,BG,10391
20200413,BS,11058
20200413,PV,3193
20200413,CR,4945
20200413,MN,2571
20200413,LC,1911
20200413,LO,2559
20200413,MB,3720
20200413,VR,3547
20200413,VI,2080
20200413,BL,686
20200413,TV,1983
20200413,VE,1983
20200413,PD,3354
20200413,RO,280
20200413,UD,884
20200413,GO,127
20200413,TS,916
20200413,PN,547
20200413,IM,882
20200413,SV,797
20200413,GE,3086
20200413,SP,670
20200413,PC,3138
20200413,PR,2573
20200413,RE,3888
20200413,MO,3132
20200413,BO,3292
20200413,FE,618
20200413,RA,827
20200413,FC,1245
20200413,RN,1727
20200413,MS,867
20200413,LU,1060
20200413,PT,509
20200413,FI,2269
20200413,LI,404
20200413,PI,694
20200413,AR,453
20200413,SI,372
20200413,GR,368
20200413,PO,394
20200413,PG,956
20200413,TR,317
20200413,PU,2181
20200413,AN,1605
20200413,MC,834
20200413,AP,254
20200413,FM,363
20200413,VT,318
20200413,RI,276
20200413,RM,3431
20200413,LT,404
20200413,FR,472
20200413,AQ,220
20200413,TE,598
20200413,PE,930
20200413,CH,465
20200413,CB,191
20200413,IS,50
20200413,CE,381
20200413,BN,156
20200413,NA,1932
20200413,AV,401
20200413,SA,541
20200413,FG,737
20200413,BA,962
20200413,TA,225
20200413,BR,379
20200413,LE,424
20200413,BT,301
20200413,PZ,164
20200413,MT,155
20200413,CS,295
20200413,CZ,183
20200413,RC,263
20200413,KR,117
20200413,VV,68
20200413,TP,131
20200413,PA,385
20200413,ME,436
20200413,AG,128
20200413,CL,131
20200413,EN,327
20200413,CT,704
20200413,RG,67
20200413,SR,149
20200413,SS,745
20200413,NU,67
20200413,CA,197
20200413,OR,35
20200413,SU,84
20200413,BZ,2149
20200413,TN,3126
20200412,TO,7939
20200412,VC,817
20200412,NO,1605
20200412,CN,1462
20200412,AT,779
20200412,AL,2248
20200412,BI,662
20200412,VB,865
20200412,AO,921
20200412,VA,1663
20200412,CO,1924
20200412,SO,720
20200412,MI,13680
20200412,BG,10309
20200412,BS,10868
20200412,PV,3133
20200412,CR,4721
20200412,MN,2486
20200412,LC,1881
20200412,LO,2543
20200412,MB,3639
20200412,VR,3495
20200412,VI,2055
20200412,BL,664
20200412,TV,1983
20200412,VE,1957
20200412,PD,3310
20200412,RO,280
20200412,UD,873
20200412,GO,123
20200412,TS,890
20200412,PN,539
20200412,IM,882
20200412,SV,797
20200412,GE,3086
20200412,SP,670
20200412,PC,3100
20200412,PR,2531
20200412,RE,3849
20200412,MO,3087
20200412,BO,3197
20200412,FE,616
20200412,RA,801
20200412,FC,1211
20200412,RN,1706
20200412,MS,855
20200412,LU,1020
20200412,PT,506
20200412,FI,2259
20200412,LI,398
20200412,PI,677
20200412,AR,429
20200412,SI,371
20200412,GR,327
20200412,PO,393
20200412,PG,956
20200412,TR,316
20200412,PU,2140
20200412,AN,1590
20200412,MC,818
20200412,AP,253
20200412,FM,361
20200412,VT,316
20200412,RI,276
20200412,RM,3315
20200412,LT,398
20200412,FR,473
20200412,AQ,220
20200412,TE,599
20200412,PE,889
20200412,CH,452
20200412,CB,191
20200412,IS,50
20200412,CE,375
20200412,BN,156
20200412,NA,1871
20200412,AV,400
20200412,SA,536
20200412,FG,739
20200412,BA,921
20200412,TA,221
20200412,BR,358
20200412,LE,418
20200412,BT,296
20200412,PZ,162
20200412,MT,153
20200412,CS,291
20200412,CZ,182
20200412,RC,263
20200412,KR,117
20200412,VV,68
20200412,TP,129
20200412,PA,376
20200412,ME,429
20200412,AG,126
20200412,CL,128
20200412,EN,325
20200412,CT,689
20200412,RG,66
20200412,SR,148
20200412,SS,737
20200412,NU,67
20200412,CA,191
20200412,OR,34
20200412,SU,84
20200412,BZ,2098
20200412,TN,3053
20200411,TO,7605
20200411,VC,789
20200411,NO,1540
20200411,CN,1350
20200411,AT,745
20200411,AL,2191
20200411,BI,653
20200411,VB,859
20200411,AO,902
20200411,VA,1633
20200411,CO,1825
20200411,SO,684
20200411,MI,13268
20200411,BG,10258
20200411,BS,10599
20200411,PV,3049
20200411,CR,4658
20200411,MN,2411
20200411,LC,1860
20200411,LO,2472
20200411,MB,3575
20200411,VR,3402
20200411,VI,2009
20200411,BL,653
20200411,TV,1973
20200411,VE,1883
20200411,PD,3250
20200411,RO,274
20200411,UD,865
20200411,GO,121
20200411,TS,872
20200411,PN,529
20200411,IM,881
20200411,SV,771
20200411,GE,2932
20200411,SP,629
20200411,PC,3063
20200411,PR,2512
20200411,RE,3765
20200411,MO,3011
20200411,BO,3075
20200411,FE,580
20200411,RA,789
20200411,FC,1163
20200411,RN,1677
20200411,MS,814
20200411,LU,1006
20200411,PT,490
20200411,FI,2154
20200411,LI,379
20200411,PI,636
20200411,AR,417
20200411,SI,369
20200411,GR,323
20200411,PO,370
20200411,PG,952
20200411,TR,310
20200411,PU,2121
20200411,AN,1547
20200411,MC,801
20200411,AP,249
20200411,FM,354
20200411,VT,313
20200411,RI,273
20200411,RM,3219
20200411,LT,387
20200411,FR,469
20200411,AQ,218
20200411,TE,592
20200411,PE,869
20200411,CH,441
20200411,CB,187
20200411,IS,43
20200411,CE,368
20200411,BN,152
20200411,NA,1809
20200411,AV,399
20200411,SA,533
20200411,FG,724
20200411,BA,913
20200411,TA,218
20200411,BR,334
20200411,LE,418
20200411,BT,260
20200411,PZ,161
20200411,MT,151
20200411,CS,291
20200411,CZ,181
20200411,RC,260
20200411,KR,113
20200411,VV,68
20200411,TP,125
20200411,PA,363
20200411,ME,422
20200411,AG,123
20200411,CL,122
20200411,EN,321
20200411,CT,678
20200411,RG,64
20200411,SR,146
20200411,SS,724
20200411,NU,67
20200411,CA,185
20200411,OR,33
20200411,SU,82
20200411,BZ,1957
20200411,TN,2970
20200410,TO,7226
20200410,VC,708
20200410,NO,1258
20200410,CN,1318
20200410,AT,703
20200410,AL,2119
20200410,BI,628
20200410,VB,790
20200410,AO,879
20200410,VA,1589
20200410,CO,1686
20200410,SO,661
20200410,MI,12748
20200410,BG,10151
20200410,BS,10369
20200410,PV,2963
20200410,CR,4562
20200410,MN,2355
20200410,LC,1838
20200410,LO,2419
20200410,MB,3424
20200410,VR,3257
20200410,VI,1953
20200410,BL,649
20200410,TV,1944
20200410,VE,1780
20200410,PD,3206
20200410,RO,271
20200410,UD,845
20200410,GO,121
20200410,TS,857
20200410,PN,520
20200410,IM,899
20200410,SV,686
20200410,GE,2918
20200410,SP,629
20200410,PC,3049
20200410,PR,2473
20200410,RE,3630
20200410,MO,2930
20200410,BO,2954
20200410,FE,566
20200410,RA,776
20200410,FC,1099
20200410,RN,1651
20200410,MS,798
20200410,LU,988
20200410,PT,468
20200410,FI,2069
20200410,LI,358
20200410,PI,613
20200410,AR,403
20200410,SI,363
20200410,GR,310
20200410,PO,357
20200410,PG,950
20200410,TR,306
20200410,PU,2093
20200410,AN,1501
20200410,MC,776
20200410,AP,237
20200410,FM,343
20200410,VT,304
20200410,RI,270
20200410,RM,3114
20200410,LT,384
20200410,FR,463
20200410,AQ,213
20200410,TE,571
20200410,PE,838
20200410,CH,392
20200410,CB,185
20200410,IS,43
20200410,CE,359
20200410,BN,149
20200410,NA,1772
20200410,AV,397
20200410,SA,513
20200410,FG,721
20200410,BA,886
20200410,TA,208
20200410,BR,316
20200410,LE,403
20200410,BT,243
20200410,PZ,161
20200410,MT,147
20200410,CS,289
20200410,CZ,176
20200410,RC,256
20200410,KR,113
20200410,VV,65
20200410,TP,120
20200410,PA,351
20200410,ME,412
20200410,AG,119
20200410,CL,116
20200410,EN,316
20200410,CT,672
20200410,RG,61
20200410,SR,135
20200410,SS,706
20200410,NU,67
20200410,CA,179
20200410,OR,31
20200410,SU,80
20200410,BZ,1955
20200410,TN,2816
20200409,TO,6925
20200409,VC,693
20200409,NO,1218
20200409,CN,1301
20200409,AT,655
20200409,AL,2081
20200409,BI,621
20200409,VB,774
20200409,AO,868
20200409,VA,1491
20200409,CO,1605
20200409,SO,654
20200409,MI,12479
20200409,BG,10043
20200409,BS,10122
20200409,PV,2889
20200409,CR,4489
20200409,MN,2277
20200409,LC,1805
20200409,LO,2376
20200409,MB,3355
20200409,VR,3049
20200409,VI,1885
20200409,BL,620
20200409,TV,1906
20200409,VE,1751
20200409,PD,3134
20200409,RO,249
20200409,UD,839
20200409,GO,120
20200409,TS,821
20200409,PN,513
20200409,IM,831
20200409,SV,656
20200409,GE,2849
20200409,SP,619
20200409,PC,3020
20200409,PR,2421
20200409,RE,3505
20200409,MO,2867
20200409,BO,2856
20200409,FE,563
20200409,RA,751
20200409,FC,1081
20200409,RN,1613
20200409,MS,790
20200409,LU,979
20200409,PT,457
20200409,FI,1961
20200409,LI,353
20200409,PI,606
20200409,AR,399
20200409,SI,360
20200409,GR,292
20200409,PO,355
20200409,PG,947
20200409,TR,305
20200409,PU,2044
20200409,AN,1481
20200409,MC,732
20200409,AP,236
20200409,FM,339
20200409,VT,278
20200409,RI,269
20200409,RM,3026
20200409,LT,377
20200409,FR,441
20200409,AQ,199
20200409,TE,558
20200409,PE,805
20200409,CH,369
20200409,CB,176
20200409,IS,43
20200409,CE,352
20200409,BN,145
20200409,NA,1699
20200409,AV,379
20200409,SA,499
20200409,FG,701
20200409,BA,870
20200409,TA,206
20200409,BR,299
20200409,LE,395
20200409,BT,212
20200409,PZ,157
20200409,MT,146
20200409,CS,275
20200409,CZ,173
20200409,RC,250
20200409,KR,113
20200409,VV,61
20200409,TP,116
20200409,PA,346
20200409,ME,399
20200409,AG,115
20200409,CL,112
20200409,EN,300
20200409,CT,662
20200409,RG,58
20200409,SR,124
20200409,SS,689
20200409,NU,67
20200409,CA,161
20200409,OR,31
20200409,SU,78
20200409,BZ,1903
20200409,TN,2708
20200408,TO,6595
20200408,VC,678
20200408,NO,1146
20200408,CN,1227
20200408,AT,643
20200408,AL,2016
20200408,BI,600
20200408,VB,719
20200408,AO,850
20200408,VA,1348
20200408,CO,1542
20200408,SO,636
20200408,MI,12039
20200408,BG,9931
20200408,BS,9909
20200408,PV,2823
20200408,CR,4422
20200408,MN,2216
20200408,LC,1755
20200408,LO,2347
20200408,MB,3264
20200408,VR,2920
20200408,VI,1782
20200408,BL,602
20200408,TV,1863
20200408,VE,1630
20200408,PD,3056
20200408,RO,232
20200408,UD,830
20200408,GO,121
20200408,TS,763
20200408,PN,497
20200408,IM,799
20200408,SV,654
20200408,GE,2785
20200408,SP,605
20200408,PC,2980
20200408,PR,2395
20200408,RE,3352
20200408,MO,2811
20200408,BO,2758
20200408,FE,538
20200408,RA,746
20200408,FC,1058
20200408,RN,1596
20200408,MS,769
20200408,LU,954
20200408,PT,450
20200408,FI,1871
20200408,LI,349
20200408,PI,592
20200408,AR,398
20200408,SI,361
20200408,GR,290
20200408,PO,345
20200408,PG,941
20200408,TR,303
20200408,PU,2001
20200408,AN,1455
20200408,MC,714
20200408,AP,236
20200408,FM,334
20200408,VT,263
20200408,RI,269
20200408,RM,2910
20200408,LT,364
20200408,FR,425
20200408,AQ,197
20200408,TE,530
20200408,PE,771
20200408,CH,361
20200408,CB,166
20200408,IS,43
20200408,CE,349
20200408,BN,133
20200408,NA,1668
20200408,AV,378
20200408,SA,489
20200408,FG,652
20200408,BA,861
20200408,TA,201
20200408,BR,284
20200408,LE,389
20200408,BT,212
20200408,PZ,152
20200408,MT,145
20200408,CS,266
20200408,CZ,169
20200408,RC,248
20200408,KR,113
20200408,VV,61
20200408,TP,114
20200408,PA,329
20200408,ME,376
20200408,AG,113
20200408,CL,107
20200408,EN,296
20200408,CT,646
20200408,RG,56
20200408,SR,122
20200408,SS,654
20200408,NU,67
20200408,CA,151
20200408,OR,29
20200408,SU,74
20200408,BZ,1835
20200408,TN,2602
20200407,TO,6375
20200407,VC,665
20200407,NO,1073
20200407,CN,1187
20200407,AT,629
20200407,AL,1946
20200407,BI,591
20200407,VB,630
20200407,AO,835
20200407,VA,1326
20200407,CO,1525
20200407,SO,620
20200407,MI,11787
20200407,BG,9868
20200407,BS,9594
20200407,PV,2735
20200407,CR,4323
20200407,MN,2142
20200407,LC,1731
20200407,LO,2321
20200407,MB,3206
20200407,VR,2856
20200407,VI,1734
20200407,BL,577
20200407,TV,1738
20200407,VE,1543
20200407,PD,2965
20200407,RO,218
20200407,UD,813
20200407,GO,119
20200407,TS,733
20200407,PN,480
20200407,IM,667
20200407,SV,509
20200407,GE,2157
20200407,SP,463
20200407,PC,2953
20200407,PR,2365
20200407,RE,3215
20200407,MO,2758
20200407,BO,2656
20200407,FE,522
20200407,RA,738
20200407,FC,1034
20200407,RN,1584
20200407,MS,734
20200407,LU,920
20200407,PT,404
20200407,FI,1805
20200407,LI,336
20200407,PI,584
20200407,AR,396
20200407,SI,360
20200407,GR,290
20200407,PO,344
20200407,PG,933
20200407,TR,288
20200407,PU,1956
20200407,AN,1429
20200407,MC,664
20200407,AP,235
20200407,FM,314
20200407,VT,262
20200407,RI,268
20200407,RM,2830
20200407,LT,356
20200407,FR,401
20200407,AQ,189
20200407,TE,511
20200407,PE,756
20200407,CH,343
20200407,CB,166
20200407,IS,43
20200407,CE,331
20200407,BN,111
20200407,NA,1643
20200407,AV,375
20200407,SA,468
20200407,FG,635
20200407,BA,834
20200407,TA,192
20200407,BR,262
20200407,LE,384
20200407,BT,177
20200407,PZ,147
20200407,MT,144
20200407,CS,254
20200407,CZ,162
20200407,RC,243
20200407,KR,112
20200407,VV,60
20200407,TP,109
20200407,PA,317
20200407,ME,370
20200407,AG,110
20200407,CL,105
20200407,EN,289
20200407,CT,630
20200407,RG,54
20200407,SR,113
20200407,SS,620
20200407,NU,65
20200407,CA,148
20200407,OR,28
20200407,SU,74
20200407,BZ,1811
20200407,TN,2476
20200406,TO,6180
20200406,VC,647
20200406,NO,1008
20200406,CN,1135
20200406,AT,609
20200406,AL,1904
20200406,BI,583
20200406,VB,619
20200406,AO,805
20200406,VA,1293
20200406,CO,1473
20200406,SO,614
20200406,MI,11538
20200406,BG,9815
20200406,BS,9477
20200406,PV,2700
20200406,CR,4260
20200406,MN,2084
20200406,LC,1712
20200406,LO,2278
20200406,MB,3157
20200406,VR,2755
20200406,VI,1704
20200406,BL,558
20200406,TV,1726
20200406,VE,1487
20200406,PD,2863
20200406,RO,203
20200406,UD,793
20200406,GO,119
20200406,TS,708
20200406,PN,477
20200406,IM,592
20200406,SV,695
20200406,GE,2002
20200406,SP,450
20200406,PC,2936
20200406,PR,2317
20200406,RE,3167
20200406,MO,2691
20200406,BO,2617
20200406,FE,510
20200406,RA,728
20200406,FC,1015
20200406,RN,1575
20200406,MS,698
20200406,LU,888
20200406,PT,400
20200406,FI,1769
20200406,LI,323
20200406,PI,560
20200406,AR,387
20200406,SI,350
20200406,GR,284
20200406,PO,342
20200406,PG,929
20200406,TR,284
20200406,PU,1919
20200406,AN,1401
20200406,MC,639
20200406,AP,235
20200406,FM,312
20200406,VT,243
20200406,RI,266
20200406,RM,2769
20200406,LT,349
20200406,FR,374
20200406,AQ,183
20200406,TE,483
20200406,PE,728
20200406,CH,327
20200406,CB,166
20200406,IS,44
20200406,CE,308
20200406,BN,108
20200406,NA,1568
20200406,AV,373
20200406,SA,462
20200406,FG,605
20200406,BA,807
20200406,TA,190
20200406,BR,257
20200406,LE,378
20200406,BT,177
20200406,PZ,144
20200406,MT,143
20200406,CS,243
20200406,CZ,158
20200406,RC,243
20200406,KR,111
20200406,VV,60
20200406,TP,104
20200406,PA,301
20200406,ME,362
20200406,AG,109
20200406,CL,104
20200406,EN,287
20200406,CT,614
20200406,RG,54
20200406,SR,111
20200406,SS,610
20200406,NU,65
20200406,CA,146
20200406,OR,27
20200406,SU,74
20200406,BZ,1722
20200406,TN,2348
20200405,TO,5985
20200405,VC,605
20200405,NO,986
20200405,CN,1071
20200405,AT,596
20200405,AL,1763
20200405,BI,571
20200405,VB,556
20200405,AO,782
20200405,VA,1191
20200405,CO,1384
20200405,SO,591
20200405,MI,11230
20200405,BG,9712
20200405,BS,9340
20200405,PV,2619
20200405,CR,4233
20200405,MN,2044
20200405,LC,1678
20200405,LO,2255
20200405,MB,3046
20200405,VR,2688
20200405,VI,1647
20200405,BL,538
20200405,TV,1712
20200405,VE,1425
20200405,PD,2744
20200405,RO,186
20200405,UD,786
20200405,GO,116
20200405,TS,670
20200405,PN,470
20200405,IM,586
20200405,SV,734
20200405,GE,1924
20200405,SP,445
20200405,PC,2892
20200405,PR,2275
20200405,RE,3066
20200405,MO,2609
20200405,BO,2521
20200405,FE,488
20200405,RA,708
20200405,FC,977
20200405,RN,1553
20200405,MS,667
20200405,LU,872
20200405,PT,394
20200405,FI,1715
20200405,LI,322
20200405,PI,544
20200405,AR,378
20200405,SI,340
20200405,GR,277
20200405,PO,338
20200405,PG,925
20200405,TR,275
20200405,PU,1853
20200405,AN,1356
20200405,MC,614
20200405,AP,235
20200405,FM,308
20200405,VT,243
20200405,RI,189
20200405,RM,2714
20200405,LT,336
20200405,FR,369
20200405,AQ,179
20200405,TE,472
20200405,PE,727
20200405,CH,325
20200405,CB,166
20200405,IS,44
20200405,CE,300
20200405,BN,108
20200405,NA,1532
20200405,AV,355
20200405,SA,437
20200405,FG,564
20200405,BA,790
20200405,TA,182
20200405,BR,246
20200405,LE,368
20200405,BT,138
20200405,PZ,142
20200405,MT,136
20200405,CS,230
20200405,CZ,157
20200405,RC,237
20200405,KR,109
20200405,VV,60
20200405,TP,98
20200405,PA,299
20200405,ME,353
20200405,AG,107
20200405,CL,102
20200405,EN,284
20200405,CT,594
20200405,RG,48
20200405,SR,109
20200405,SS,601
20200405,NU,65
20200405,CA,146
20200405,OR,24
20200405,SU,71
20200405,BZ,1644
20200405,TN,2285
20200404,TO,5772
20200404,VC,583
20200404,NO,967
20200404,CN,932
20200404,AT,560
20200404,AL,1591
20200404,BI,559
20200404,VB,535
20200404,AO,748
20200404,VA,1148
20200404,CO,1319
20200404,SO,563
20200404,MI,10819
20200404,BG,9588
20200404,BS,9180
20200404,PV,2499
20200404,CR,4154
20200404,MN,1981
20200404,LC,1628
20200404,LO,2238
20200404,MB,2935
20200404,VR,2547
20200404,VI,1608
20200404,BL,522
20200404,TV,1687
20200404,VE,1362
20200404,PD,2632
20200404,RO,184
20200404,UD,754
20200404,GO,115
20200404,TS,651
20200404,PN,461
20200404,IM,224
20200404,SV,261
20200404,GE,1312
20200404,SP,341
20200404,PC,2842
20200404,PR,2201
20200404,RE,2908
20200404,MO,2551
20200404,BO,2429
20200404,FE,474
20200404,RA,688
20200404,FC,924
20200404,RN,1523
20200404,MS,659
20200404,LU,855
20200404,PT,374
20200404,FI,1626
20200404,LI,316
20200404,PI,527
20200404,AR,370
20200404,SI,339
20200404,GR,273
20200404,PO,332
20200404,PG,905
20200404,TR,263
20200404,PU,1820
20200404,AN,1290
20200404,MC,598
20200404,AP,233
20200404,FM,305
20200404,VT,240
20200404,RI,188
20200404,RM,2620
20200404,LT,318
20200404,FR,364
20200404,AQ,174
20200404,TE,437
20200404,PE,700
20200404,CH,317
20200404,CB,154
20200404,IS,40
20200404,CE,279
20200404,BN,86
20200404,NA,1498
20200404,AV,351
20200404,SA,426
20200404,FG,546
20200404,BA,762
20200404,TA,180
20200404,BR,234
20200404,LE,362
20200404,BT,129
20200404,PZ,139
20200404,MT,125
20200404,CS,204
20200404,CZ,150
20200404,RC,222
20200404,KR,106
20200404,VV,57
20200404,TP,94
20200404,PA,296
20200404,ME,344
20200404,AG,102
20200404,CL,93
20200404,EN,280
20200404,CT,569
20200404,RG,47
20200404,SR,107
20200404,SS,585
20200404,NU,62
20200404,CA,144
20200404,OR,20
20200404,SU,63
20200404,BZ,1592
20200404,TN,2220
20200403,TO,5295
20200403,VC,565
20200403,NO,930
20200403,CN,850
20200403,AT,523
20200403,AL,1491
20200403,BI,542
20200403,VB,505
20200403,AO,719
20200403,VA,1085
20200403,CO,1256
20200403,SO,537
20200403,MI,10391
20200403,BG,9315
20200403,BS,9014
20200403,PV,2331
20200403,CR,4097
20200403,MN,1884
20200403,LC,1594
20200403,LO,2214
20200403,MB,2774
20200403,VR,2488
20200403,VI,1514
20200403,BL,499
20200403,TV,1657
20200403,VE,1321
20200403,PD,2553
20200403,RO,180
20200403,UD,681
20200403,GO,111
20200403,TS,629
20200403,PN,452
20200403,IM,223
20200403,SV,264
20200403,GE,1180
20200403,SP,323
20200403,PC,2811
20200403,PR,2083
20200403,RE,2800
20200403,MO,2498
20200403,BO,2339
20200403,FE,368
20200403,RA,656
20200403,FC,866
20200403,RN,1511
20200403,MS,644
20200403,LU,843
20200403,PT,361
20200403,FI,1543
20200403,LI,307
20200403,PI,519
20200403,AR,358
20200403,SI,337
20200403,GR,264
20200403,PO,323
20200403,PG,884
20200403,TR,257
20200403,PU,1786
20200403,AN,1263
20200403,MC,561
20200403,AP,232
20200403,FM,298
20200403,VT,226
20200403,RI,188
20200403,RM,2503
20200403,LT,304
20200403,FR,354
20200403,AQ,166
20200403,TE,418
20200403,PE,669
20200403,CH,310
20200403,CB,149
20200403,IS,15
20200403,CE,264
20200403,BN,85
20200403,NA,1428
20200403,AV,340
20200403,SA,400
20200403,FG,527
20200403,BA,741
20200403,TA,178
20200403,BR,218
20200403,LE,359
20200403,BT,129
20200403,PZ,137
20200403,MT,124
20200403,CS,203
20200403,CZ,150
20200403,RC,218
20200403,KR,106
20200403,VV,54
20200403,TP,81
20200403,PA,290
20200403,ME,337
20200403,AG,100
20200403,CL,83
20200403,EN,257
20200403,CT,559
20200403,RG,46
20200403,SR,106
20200403,SS,547
20200403,NU,62
20200403,CA,134
20200403,OR,19
20200403,SU,63
20200403,BZ,1559
20200403,TN,2109
20200402,TO,4991
20200402,VC,520
20200402,NO,902
20200402,CN,826
20200402,AT,501
20200402,AL,1428
20200402,BI,523
20200402,VB,444
20200402,AO,668
20200402,VA,1002
20200402,CO,1205
20200402,SO,517
20200402,MI,10004
