dateId,BundeslandID,Bundesland,AnzahlFaelleSum,AnzahlTotSum,AnzahlGeheiltSum
20210331,1,Burgenland,15779,277,13910
20210331,2,Kärnten,33837,755,30861
20210331,3,Niederösterreich,91775,1456,81546
20210331,4,Oberösterreich,99488,1514,91126
20210331,5,Salzburg,44157,542,41031
20210331,6,Steiermark,66145,1884,59958
20210331,7,Tirol,53742,647,50275
20210331,8,Vorarlberg,24717,285,23612
20210331,9,Wien,114038,1935,94095
20210331,10,Österreich,543678,9295,486414
20210401,1,Burgenland,15866,279,14035
20210401,2,Kärnten,34006,755,31027
20210401,3,Niederösterreich,92443,1465,81949
20210401,4,Oberösterreich,99960,1517,91652
20210401,5,Salzburg,44369,544,41262
20210401,6,Steiermark,66564,1888,60360
20210401,7,Tirol,53947,648,50513
20210401,8,Vorarlberg,24789,286,23668
20210401,9,Wien,114825,1944,94957
20210401,10,Österreich,546769,9326,489423
20210402,1,Burgenland,15941,281,14143
20210402,2,Kärnten,34192,757,31184
20210402,3,Niederösterreich,93156,1476,82532
20210402,4,Oberösterreich,100365,1523,92242
20210402,5,Salzburg,44589,544,41525
20210402,6,Steiermark,66886,1891,60758
20210402,7,Tirol,54193,648,50759
20210402,8,Vorarlberg,24891,286,23748
20210402,9,Wien,115861,1954,95585
20210402,10,Österreich,550074,9360,492476
20210403,1,Burgenland,16054,281,14198
20210403,2,Kärnten,34364,758,31356
20210403,3,Niederösterreich,93979,1480,83330
20210403,4,Oberösterreich,100765,1530,92737
20210403,5,Salzburg,44711,546,41756
20210403,6,Steiermark,67320,1894,61050
20210403,7,Tirol,54352,649,51044
20210403,8,Vorarlberg,24958,286,23790
20210403,9,Wien,116389,1962,96110
20210403,10,Österreich,552892,9386,495371
20210404,1,Burgenland,16085,282,14351
20210404,2,Kärnten,34489,760,31498
20210404,3,Niederösterreich,94439,1493,83933
20210404,4,Oberösterreich,101183,1540,93138
20210404,5,Salzburg,44830,546,41952
20210404,6,Steiermark,67583,1897,61429
20210404,7,Tirol,54555,650,51314
20210404,8,Vorarlberg,24989,286,23840
20210404,9,Wien,117070,1971,96640
20210404,10,Österreich,555223,9425,498095
20210405,1,Burgenland,16134,283,14441
20210405,2,Kärnten,34620,761,31642
20210405,3,Niederösterreich,94848,1499,84704
20210405,4,Oberösterreich,101509,1541,93613
20210405,5,Salzburg,44940,546,42142
20210405,6,Steiermark,67809,1901,61844
20210405,7,Tirol,54724,652,51570
20210405,8,Vorarlberg,25013,286,23874
20210405,9,Wien,117635,1984,97441
20210405,10,Österreich,557232,9453,501271
20210406,1,Burgenland,16297,286,14607
20210406,2,Kärnten,34789,762,31823
20210406,3,Niederösterreich,95315,1504,85422
20210406,4,Oberösterreich,101970,1543,94218
20210406,5,Salzburg,45141,547,42372
20210406,6,Steiermark,68126,1904,62194
20210406,7,Tirol,54936,655,51841
20210406,8,Vorarlberg,25131,286,23986
20210406,9,Wien,118379,1988,98342
20210406,10,Österreich,560084,9475,504805
20210407,1,Burgenland,16389,287,14759
20210407,2,Kärnten,34955,763,31968
20210407,3,Niederösterreich,95665,1509,85983
20210407,4,Oberösterreich,102470,1545,94761
20210407,5,Salzburg,45361,548,42605
20210407,6,Steiermark,68354,1914,62511
20210407,7,Tirol,55161,660,52070
20210407,8,Vorarlberg,25232,287,24034
20210407,9,Wien,119368,2000,99287
20210407,10,Österreich,562955,9513,507978
20210408,1,Burgenland,16459,291,14881
20210408,2,Kärnten,35189,765,32170
20210408,3,Niederösterreich,96125,1517,86680
20210408,4,Oberösterreich,102942,1548,95363
20210408,5,Salzburg,45518,549,42828
20210408,6,Steiermark,68588,1916,62839
20210408,7,Tirol,55383,660,52308
20210408,8,Vorarlberg,25340,287,24080
20210408,9,Wien,119926,2011,100144
20210408,10,Österreich,565470,9544,511293
20210409,1,Burgenland,16526,292,15012
20210409,2,Kärnten,35403,768,32405
20210409,3,Niederösterreich,96814,1525,87515
20210409,4,Oberösterreich,103465,1551,95892
20210409,5,Salzburg,45737,550,43035
20210409,6,Steiermark,69114,1924,63177
20210409,7,Tirol,55571,661,52546
20210409,8,Vorarlberg,25437,289,24130
20210409,9,Wien,120857,2019,100893
20210409,10,Österreich,568924,9579,514605
20210410,1,Burgenland,16574,294,15092
20210410,2,Kärnten,35523,768,32590
20210410,3,Niederösterreich,97135,1530,88272
20210410,4,Oberösterreich,103878,1556,96394
20210410,5,Salzburg,45823,551,43225
20210410,6,Steiermark,69359,1929,63457
20210410,7,Tirol,55707,662,52766
20210410,8,Vorarlberg,25529,289,24201
20210410,9,Wien,121363,2026,101626
20210410,10,Österreich,570891,9605,517623
20210411,1,Burgenland,16621,296,15167
20210411,2,Kärnten,35663,770,32736
20210411,3,Niederösterreich,97637,1535,88889
20210411,4,Oberösterreich,104202,1558,96810
20210411,5,Salzburg,45895,551,43391
20210411,6,Steiermark,69588,1930,63756
20210411,7,Tirol,55910,664,53042
20210411,8,Vorarlberg,25604,289,24272
20210411,9,Wien,121831,2039,102299
20210411,10,Österreich,572951,9632,520362
20210412,1,Burgenland,16685,298,15277
20210412,2,Kärnten,35822,774,33011
20210412,3,Niederösterreich,98001,1539,89566
20210412,4,Oberösterreich,104576,1562,97334
20210412,5,Salzburg,46028,553,43572
20210412,6,Steiermark,69861,1933,64064
20210412,7,Tirol,56091,664,53268
20210412,8,Vorarlberg,25700,289,24348
20210412,9,Wien,122428,2048,102981
20210412,10,Österreich,575192,9660,523421
20210413,1,Burgenland,16761,299,15375
20210413,2,Kärnten,36026,776,33179
20210413,3,Niederösterreich,98477,1548,90230
20210413,4,Oberösterreich,105099,1568,97826
20210413,5,Salzburg,46239,554,43784
20210413,6,Steiermark,70196,1937,64403
20210413,7,Tirol,56362,664,53475
20210413,8,Vorarlberg,25793,289,24426
20210413,9,Wien,123420,2054,103862
20210413,10,Österreich,578373,9689,526560
20210414,1,Burgenland,16819,301,15513
20210414,2,Kärnten,36187,779,33349
20210414,3,Niederösterreich,98875,1553,90786
20210414,4,Oberösterreich,105654,1575,98343
20210414,5,Salzburg,46441,558,43951
20210414,6,Steiermark,70498,1941,64700
20210414,7,Tirol,56621,664,53643
20210414,8,Vorarlberg,25910,289,24506
20210414,9,Wien,124104,2062,104784
20210414,10,Österreich,581109,9722,529575
20210415,1,Burgenland,16856,301,15623
20210415,2,Kärnten,36356,780,33507
20210415,3,Niederösterreich,99241,1557,91286
20210415,4,Oberösterreich,106031,1580,98844
20210415,5,Salzburg,46545,559,44109
20210415,6,Steiermark,70845,1945,64980
20210415,7,Tirol,56866,664,53860
20210415,8,Vorarlberg,26000,289,24556
20210415,9,Wien,124737,2073,105581
20210415,10,Österreich,583477,9748,532346
20210416,1,Burgenland,16911,304,15693
20210416,2,Kärnten,36506,781,33696
20210416,3,Niederösterreich,99623,1560,91913
20210416,4,Oberösterreich,106495,1583,99243
20210416,5,Salzburg,46701,559,44256
20210416,6,Steiermark,71105,1952,65299
20210416,7,Tirol,57086,664,54073
20210416,8,Vorarlberg,26076,289,24648
20210416,9,Wien,125341,2084,106565
20210416,10,Österreich,585844,9776,535386
20210417,1,Burgenland,16962,307,15751
20210417,2,Kärnten,36642,782,33877
20210417,3,Niederösterreich,99995,1563,92503
20210417,4,Oberösterreich,106868,1586,99661
20210417,5,Salzburg,46811,560,44406
20210417,6,Steiermark,71423,1958,65551
20210417,7,Tirol,57253,665,54246
20210417,8,Vorarlberg,26150,289,24699
20210417,9,Wien,125777,2098,107322
20210417,10,Österreich,587881,9808,538016
20210418,1,Burgenland,16985,307,15804
20210418,2,Kärnten,36738,784,34033
20210418,3,Niederösterreich,100318,1566,92980
20210418,4,Oberösterreich,107207,1586,100044
20210418,5,Salzburg,46918,561,44569
20210418,6,Steiermark,71615,1965,65837
20210418,7,Tirol,57448,665,54428
20210418,8,Vorarlberg,26282,290,24785
20210418,9,Wien,126384,2107,108167
20210418,10,Österreich,589895,9831,540647
20210419,1,Burgenland,17040,308,15878
20210419,2,Kärnten,36881,785,34212
20210419,3,Niederösterreich,100557,1569,93411
20210419,4,Oberösterreich,107542,1590,100405
20210419,5,Salzburg,47133,561,44741
20210419,6,Steiermark,71949,1966,66125
20210419,7,Tirol,57713,666,54605
20210419,8,Vorarlberg,26381,290,24874
20210419,9,Wien,126798,2117,108818
20210419,10,Österreich,591994,9852,543069
20210420,1,Burgenland,17094,308,15982
20210420,2,Kärnten,37055,788,34385
20210420,3,Niederösterreich,100864,1574,93850
20210420,4,Oberösterreich,108035,1593,100804
20210420,5,Salzburg,47295,564,44914
20210420,6,Steiermark,72292,1979,66406
20210420,7,Tirol,57996,666,54775
20210420,8,Vorarlberg,26493,290,24942
20210420,9,Wien,127397,2132,109717
20210420,10,Österreich,594521,9894,545775
20210421,1,Burgenland,17158,308,16065
20210421,2,Kärnten,37163,788,34547
20210421,3,Niederösterreich,101219,1576,94368
20210421,4,Oberösterreich,108524,1595,101276
20210421,5,Salzburg,47438,566,45071
20210421,6,Steiermark,72728,1980,66681
20210421,7,Tirol,58198,666,54966
20210421,8,Vorarlberg,26628,290,25023
20210421,9,Wien,128083,2143,110701
20210421,10,Österreich,597139,9912,548698
20210422,1,Burgenland,17196,309,16117
20210422,2,Kärnten,37328,791,34705
20210422,3,Niederösterreich,101589,1580,94851
20210422,4,Oberösterreich,108942,1598,101676
20210422,5,Salzburg,47631,566,45229
20210422,6,Steiermark,73081,1986,67034
20210422,7,Tirol,58435,669,55182
20210422,8,Vorarlberg,26801,290,25095
20210422,9,Wien,128620,2150,111446
20210422,10,Österreich,599623,9939,551335
20210423,1,Burgenland,17242,310,16238
20210423,2,Kärnten,37473,794,34881
20210423,3,Niederösterreich,101858,1580,95358
20210423,4,Oberösterreich,109337,1598,102147
20210423,5,Salzburg,47736,567,45370
20210423,6,Steiermark,73374,1988,67336
20210423,7,Tirol,58598,670,55452
20210423,8,Vorarlberg,26934,290,25194
20210423,9,Wien,129045,2155,112464
20210423,10,Österreich,601597,9952,554440
20210424,1,Burgenland,17259,311,16281
20210424,2,Kärnten,37588,794,35047
20210424,3,Niederösterreich,102113,1586,95937
20210424,4,Oberösterreich,109726,1600,102563
20210424,5,Salzburg,47855,567,45491
20210424,6,Steiermark,73691,1992,67662
20210424,7,Tirol,58759,670,55679
20210424,8,Vorarlberg,27091,293,25275
20210424,9,Wien,129413,2162,112958
20210424,10,Österreich,603495,9975,556893
20210425,1,Burgenland,17312,311,16332
20210425,2,Kärnten,37683,794,35159
20210425,3,Niederösterreich,102341,1588,96319
20210425,4,Oberösterreich,110001,1600,102896
20210425,5,Salzburg,47959,570,45623
20210425,6,Steiermark,73952,1995,67974
20210425,7,Tirol,58888,671,55899
20210425,8,Vorarlberg,27215,293,25355
20210425,9,Wien,129734,2169,113607
20210425,10,Österreich,605085,9991,559164
20210426,1,Burgenland,17337,311,16375
20210426,2,Kärnten,37793,796,35350
20210426,3,Niederösterreich,102658,1592,96634
20210426,4,Oberösterreich,110305,1600,103244
20210426,5,Salzburg,48159,571,45769
20210426,6,Steiermark,74270,2000,68252
20210426,7,Tirol,59098,671,56103
20210426,8,Vorarlberg,27318,293,25407
20210426,9,Wien,130064,2179,114158
20210426,10,Österreich,607002,10013,561292
20210427,1,Burgenland,17385,312,16454
20210427,2,Kärnten,37954,798,35495
20210427,3,Niederösterreich,102959,1594,97037
20210427,4,Oberösterreich,110677,1602,103692
20210427,5,Salzburg,48314,571,45927
20210427,6,Steiermark,74546,2004,68450
20210427,7,Tirol,59328,672,56303
20210427,8,Vorarlberg,27480,293,25496
20210427,9,Wien,130637,2187,114872
20210427,10,Österreich,609280,10033,563726
20210428,1,Burgenland,17431,313,16501
20210428,2,Kärnten,38085,799,35689
20210428,3,Niederösterreich,103216,1597,97383
20210428,4,Oberösterreich,111068,1603,104089
20210428,5,Salzburg,48471,571,46094
20210428,6,Steiermark,74920,2007,68715
20210428,7,Tirol,59551,673,56513
20210428,8,Vorarlberg,27611,294,25582
20210428,9,Wien,131083,2203,115824
20210428,10,Österreich,611436,10060,566390
20210429,1,Burgenland,17477,315,16562
20210429,2,Kärnten,38227,800,35849
20210429,3,Niederösterreich,103469,1598,97700
20210429,4,Oberösterreich,111438,1605,104426
20210429,5,Salzburg,48568,571,46243
20210429,6,Steiermark,75301,2013,69027
20210429,7,Tirol,59746,675,56756
20210429,8,Vorarlberg,27768,295,25643
20210429,9,Wien,131562,2209,116346
20210429,10,Österreich,613556,10081,568552
20210430,1,Burgenland,17508,315,16618
20210430,2,Kärnten,38321,801,36019
20210430,3,Niederösterreich,103679,1601,98133
20210430,4,Oberösterreich,111756,1608,104858
20210430,5,Salzburg,48685,572,46391
20210430,6,Steiermark,75567,2017,69350
20210430,7,Tirol,59884,676,56968
20210430,8,Vorarlberg,27917,295,25713
20210430,9,Wien,131907,2211,117232
20210430,10,Österreich,615224,10096,571282
20210501,1,Burgenland,17537,315,16658
20210501,2,Kärnten,38439,802,36133
20210501,3,Niederösterreich,103831,1605,98415
20210501,4,Oberösterreich,112055,1611,105330
20210501,5,Salzburg,48767,573,46533
20210501,6,Steiermark,75805,2024,69690
20210501,7,Tirol,60062,677,57194
20210501,8,Vorarlberg,28014,295,25815
20210501,9,Wien,132251,2219,117713
20210501,10,Österreich,616761,10121,573481
20210502,1,Burgenland,17559,317,16709
20210502,2,Kärnten,38501,802,36225
20210502,3,Niederösterreich,104006,1609,98733
20210502,4,Oberösterreich,112240,1614,105690
20210502,5,Salzburg,48822,575,46657
20210502,6,Steiermark,76002,2029,70004
20210502,7,Tirol,60178,677,57380
20210502,8,Vorarlberg,28104,296,25926
20210502,9,Wien,132456,2227,118149
20210502,10,Österreich,617868,10146,575473
20210503,1,Burgenland,17575,317,16741
20210503,2,Kärnten,38622,802,36410
20210503,3,Niederösterreich,104207,1610,99045
20210503,4,Oberösterreich,112504,1616,105985
20210503,5,Salzburg,48928,575,46835
20210503,6,Steiermark,76252,2037,70298
20210503,7,Tirol,60371,678,57604
20210503,8,Vorarlberg,28204,296,26037
20210503,9,Wien,132652,2231,118700
20210503,10,Österreich,619315,10162,577655
20210504,1,Burgenland,17610,318,16799
20210504,2,Kärnten,38732,805,36545
20210504,3,Niederösterreich,104386,1613,99382
20210504,4,Oberösterreich,112853,1618,106390
20210504,5,Salzburg,49024,577,46997
20210504,6,Steiermark,76552,2042,70578
20210504,7,Tirol,60509,678,57798
20210504,8,Vorarlberg,28299,296,26177
20210504,9,Wien,133076,2237,119654
20210504,10,Österreich,621041,10184,580320
20210505,1,Burgenland,17638,318,16850
20210505,2,Kärnten,38824,805,36683
20210505,3,Niederösterreich,104555,1615,99661
20210505,4,Oberösterreich,113138,1620,106858
20210505,5,Salzburg,49093,578,47131
20210505,6,Steiermark,76839,2043,70986
20210505,7,Tirol,60627,678,57989
20210505,8,Vorarlberg,28389,296,26282
20210505,9,Wien,133331,2245,120303
20210505,10,Österreich,622434,10198,582743
20210506,1,Burgenland,17665,318,16882
20210506,2,Kärnten,38911,808,36812
20210506,3,Niederösterreich,104732,1617,99904
20210506,4,Oberösterreich,113361,1620,107266
20210506,5,Salzburg,49176,578,47265
20210506,6,Steiermark,77138,2047,71307
20210506,7,Tirol,60727,678,58173
20210506,8,Vorarlberg,28513,297,26445
20210506,9,Wien,133595,2251,120904
20210506,10,Österreich,623818,10214,584958
20210507,1,Burgenland,17684,318,16917
20210507,2,Kärnten,38982,808,36965
20210507,3,Niederösterreich,104867,1623,100374
20210507,4,Oberösterreich,113587,1621,107640
20210507,5,Salzburg,49239,579,47418
20210507,6,Steiermark,77366,2051,71632
20210507,7,Tirol,60851,678,58372
20210507,8,Vorarlberg,28644,298,26606
20210507,9,Wien,133753,2256,121475
20210507,10,Österreich,624973,10232,587399
20210508,1,Burgenland,17695,318,16962
20210508,2,Kärnten,39056,810,37060
20210508,3,Niederösterreich,105055,1624,100656
20210508,4,Oberösterreich,113780,1622,108009
20210508,5,Salzburg,49285,579,47554
20210508,6,Steiermark,77541,2051,71967
20210508,7,Tirol,60942,678,58552
20210508,8,Vorarlberg,28705,298,26782
20210508,9,Wien,133977,2261,121900
20210508,10,Österreich,626036,10241,589442
20210509,1,Burgenland,17712,318,16996
20210509,2,Kärnten,39088,812,37120
20210509,3,Niederösterreich,105143,1628,100873
20210509,4,Oberösterreich,113887,1625,108307
20210509,5,Salzburg,49328,579,47664
20210509,6,Steiermark,77708,2051,72245
20210509,7,Tirol,61018,679,58805
20210509,8,Vorarlberg,28750,299,27003
20210509,9,Wien,134146,2267,122475
20210509,10,Österreich,626780,10258,591488
20210510,1,Burgenland,17731,319,17036
20210510,2,Kärnten,39175,812,37288
20210510,3,Niederösterreich,105294,1629,101145
20210510,4,Oberösterreich,114021,1627,108593
20210510,5,Salzburg,49383,580,47784
20210510,6,Steiermark,77848,2054,72596
20210510,7,Tirol,61130,679,58998
20210510,8,Vorarlberg,28815,300,27150
20210510,9,Wien,134310,2271,122873
20210510,10,Österreich,627707,10271,593463
20210511,1,Burgenland,17750,319,17095
20210511,2,Kärnten,39245,812,37390
20210511,3,Niederösterreich,105434,1629,101436
20210511,4,Oberösterreich,114240,1627,108999
20210511,5,Salzburg,49428,580,47928
20210511,6,Steiermark,78043,2056,72884
20210511,7,Tirol,61230,679,59174
20210511,8,Vorarlberg,28905,300,27288
20210511,9,Wien,134588,2275,123461
20210511,10,Österreich,628863,10277,595655
20210512,1,Burgenland,17760,321,17129
20210512,2,Kärnten,39317,813,37509
20210512,3,Niederösterreich,105563,1632,101699
20210512,4,Oberösterreich,114403,1631,109363
20210512,5,Salzburg,49481,582,48044
20210512,6,Steiermark,78226,2057,73199
20210512,7,Tirol,61373,680,59375
20210512,8,Vorarlberg,28972,300,27369
20210512,9,Wien,134766,2282,124118
20210512,10,Österreich,629861,10298,597805
20210513,1,Burgenland,17780,321,17155
20210513,2,Kärnten,39389,813,37617
20210513,3,Niederösterreich,105675,1633,101914
20210513,4,Oberösterreich,114536,1632,109700
20210513,5,Salzburg,49521,583,48164
20210513,6,Steiermark,78348,2058,73453
20210513,7,Tirol,61453,680,59538
20210513,8,Vorarlberg,29058,300,27538
20210513,9,Wien,134949,2289,124626
20210513,10,Österreich,630709,10309,599705
20210514,1,Burgenland,17792,321,17196
20210514,2,Kärnten,39427,814,37723
20210514,3,Niederösterreich,105771,1633,102177
20210514,4,Oberösterreich,114684,1632,110063
20210514,5,Salzburg,49558,583,48255
20210514,6,Steiermark,78446,2061,73808
20210514,7,Tirol,61526,680,59668
20210514,8,Vorarlberg,29107,300,27665
20210514,9,Wien,135038,2291,125043
20210514,10,Österreich,631349,10315,601598
20210515,1,Burgenland,17801,324,17207
20210515,2,Kärnten,39465,815,37798
20210515,3,Niederösterreich,105868,1634,102360
20210515,4,Oberösterreich,114773,1633,110368
20210515,5,Salzburg,49586,585,48337
20210515,6,Steiermark,78560,2062,74084
20210515,7,Tirol,61590,680,59818
20210515,8,Vorarlberg,29173,300,27773
20210515,9,Wien,135220,2294,125397
20210515,10,Österreich,632036,10327,603142
20210516,1,Burgenland,17806,324,17242
20210516,2,Kärnten,39492,816,37867
20210516,3,Niederösterreich,105921,1634,102571
20210516,4,Oberösterreich,114908,1633,110634
20210516,5,Salzburg,49617,585,48419
20210516,6,Steiermark,78649,2064,74311
20210516,7,Tirol,61647,680,59927
20210516,8,Vorarlberg,29217,301,27876
20210516,9,Wien,135300,2299,125705
20210516,10,Österreich,632557,10336,604552
20210517,1,Burgenland,17825,324,17263
20210517,2,Kärnten,39532,817,37989
20210517,3,Niederösterreich,106044,1636,102740
20210517,4,Oberösterreich,115015,1633,110906
20210517,5,Salzburg,49635,586,48495
20210517,6,Steiermark,78736,2064,74583
20210517,7,Tirol,61755,680,60043
20210517,8,Vorarlberg,29252,301,27963
20210517,9,Wien,135402,2303,126001
20210517,10,Österreich,633196,10344,605983
20210518,1,Burgenland,17846,325,17296
20210518,2,Kärnten,39587,817,38074
20210518,3,Niederösterreich,106153,1636,102974
20210518,4,Oberösterreich,115185,1635,111209
20210518,5,Salzburg,49672,586,48576
20210518,6,Steiermark,78845,2065,74832
20210518,7,Tirol,61844,681,60154
20210518,8,Vorarlberg,29310,301,28043
20210518,9,Wien,135598,2310,126546
20210518,10,Österreich,634040,10356,607704
20210519,1,Burgenland,17863,325,17308
20210519,2,Kärnten,39629,817,38130
20210519,3,Niederösterreich,106243,1636,103143
20210519,4,Oberösterreich,115287,1636,111466
20210519,5,Salzburg,49702,586,48634
20210519,6,Steiermark,78945,2065,75036
20210519,7,Tirol,61927,682,60245
20210519,8,Vorarlberg,29346,301,28115
20210519,9,Wien,135709,2310,126975
20210519,10,Österreich,634651,10358,609052
20210520,1,Burgenland,17875,325,17336
20210520,2,Kärnten,39673,817,38199
20210520,3,Niederösterreich,106330,1637,103288
20210520,4,Oberösterreich,115437,1636,111699
20210520,5,Salzburg,49737,587,48690
20210520,6,Steiermark,79044,2066,75258
20210520,7,Tirol,61992,682,60363
20210520,8,Vorarlberg,29399,301,28217
20210520,9,Wien,135825,2313,127435
20210520,10,Österreich,635312,10364,610485
20210521,1,Burgenland,17879,326,17353
20210521,2,Kärnten,39707,817,38282
20210521,3,Niederösterreich,106424,1638,103446
20210521,4,Oberösterreich,115551,1639,111917
20210521,5,Salzburg,49756,587,48760
20210521,6,Steiermark,79149,2067,75468
20210521,7,Tirol,62060,682,60488
20210521,8,Vorarlberg,29430,301,28297
20210521,9,Wien,135925,2317,127765
20210521,10,Österreich,635881,10374,611776
20210522,1,Burgenland,17884,326,17363
20210522,2,Kärnten,39731,818,38370
20210522,3,Niederösterreich,106490,1642,103559
20210522,4,Oberösterreich,115649,1639,112116
20210522,5,Salzburg,49783,588,48812
20210522,6,Steiermark,79222,2069,75637
20210522,7,Tirol,62121,682,60591
20210522,8,Vorarlberg,29475,301,28370
20210522,9,Wien,136036,2317,128083
20210522,10,Österreich,636391,10382,612901
20210523,1,Burgenland,17889,327,17374
20210523,2,Kärnten,39738,818,38420
20210523,3,Niederösterreich,106552,1644,103659
20210523,4,Oberösterreich,115704,1639,112268
20210523,5,Salzburg,49814,588,48849
20210523,6,Steiermark,79263,2070,75800
20210523,7,Tirol,62164,683,60685
20210523,8,Vorarlberg,29516,302,28445
20210523,9,Wien,136101,2320,128278
20210523,10,Österreich,636741,10391,613778
20210524,1,Burgenland,17904,327,17394
20210524,2,Kärnten,39768,819,38485
20210524,3,Niederösterreich,106614,1646,103730
20210524,4,Oberösterreich,115767,1639,112411
20210524,5,Salzburg,49825,588,48895
20210524,6,Steiermark,79316,2071,75957
20210524,7,Tirol,62196,683,60773
20210524,8,Vorarlberg,29544,302,28536
20210524,9,Wien,136214,2321,128462
20210524,10,Österreich,637148,10396,614643
20210525,1,Burgenland,17915,327,17422
20210525,2,Kärnten,39793,819,38537
20210525,3,Niederösterreich,106717,1647,103845
20210525,4,Oberösterreich,115867,1639,112567
20210525,5,Salzburg,49842,588,48933
20210525,6,Steiermark,79365,2073,76114
20210525,7,Tirol,62255,683,60850
20210525,8,Vorarlberg,29611,302,28597
20210525,9,Wien,136270,2324,128866
20210525,10,Österreich,637635,10402,615731
20210526,1,Burgenland,17926,327,17438
20210526,2,Kärnten,39820,819,38586
20210526,3,Niederösterreich,106830,1650,103927
20210526,4,Oberösterreich,115989,1639,112717
20210526,5,Salzburg,49868,588,48965
20210526,6,Steiermark,79452,2074,76256
20210526,7,Tirol,62317,683,60913
20210526,8,Vorarlberg,29667,302,28661
20210526,9,Wien,136375,2329,129107
20210526,10,Österreich,638244,10411,616570
20210527,1,Burgenland,17934,327,17458
20210527,2,Kärnten,39840,819,38640
20210527,3,Niederösterreich,106925,1652,104005
20210527,4,Oberösterreich,116095,1641,112863
20210527,5,Salzburg,49886,588,48999
20210527,6,Steiermark,79508,2074,76387
20210527,7,Tirol,62374,684,61000
20210527,8,Vorarlberg,29726,302,28734
20210527,9,Wien,136494,2330,129355
20210527,10,Österreich,638782,10417,617441
20210528,1,Burgenland,17939,327,17475
20210528,2,Kärnten,39858,819,38691
20210528,3,Niederösterreich,107008,1654,104113
20210528,4,Oberösterreich,116154,1642,113020
20210528,5,Salzburg,49905,588,49032
20210528,6,Steiermark,79551,2074,76510
20210528,7,Tirol,62447,685,61085
20210528,8,Vorarlberg,29763,302,28795
20210528,9,Wien,136580,2334,129504
20210528,10,Österreich,639205,10425,618225
20210529,1,Burgenland,17951,327,17480
20210529,2,Kärnten,39893,819,38716
20210529,3,Niederösterreich,107077,1655,104236
20210529,4,Oberösterreich,116218,1642,113180
20210529,5,Salzburg,49922,588,49059
20210529,6,Steiermark,79619,2076,76627
20210529,7,Tirol,62478,685,61164
20210529,8,Vorarlberg,29788,302,28866
20210529,9,Wien,136645,2336,129721
20210529,10,Österreich,639591,10430,619049
20210530,1,Burgenland,17952,327,17500
20210530,2,Kärnten,39901,819,38739
20210530,3,Niederösterreich,107137,1657,104305
20210530,4,Oberösterreich,116269,1642,113300
20210530,5,Salzburg,49937,588,49092
20210530,6,Steiermark,79662,2078,76732
20210530,7,Tirol,62524,685,61235
20210530,8,Vorarlberg,29847,302,28930
20210530,9,Wien,136689,2337,129879
20210530,10,Österreich,639918,10435,619712
20210531,1,Burgenland,17955,327,17506
20210531,2,Kärnten,39927,819,38792
20210531,3,Niederösterreich,107205,1658,104399
20210531,4,Oberösterreich,116327,1642,113414
20210531,5,Salzburg,49951,588,49119
20210531,6,Steiermark,79709,2078,76845
20210531,7,Tirol,62587,685,61306
20210531,8,Vorarlberg,29890,302,28981
20210531,9,Wien,136727,2340,130034
20210531,10,Österreich,640278,10439,620396
20210601,1,Burgenland,17967,327,17521
20210601,2,Kärnten,39952,819,38821
20210601,3,Niederösterreich,107266,1658,104516
20210601,4,Oberösterreich,116404,1642,113571
20210601,5,Salzburg,49958,589,49149
20210601,6,Steiermark,79758,2079,76948
20210601,7,Tirol,62643,685,61375
20210601,8,Vorarlberg,29946,302,29044
20210601,9,Wien,136873,2344,130303
20210601,10,Österreich,640767,10445,621248
20210602,1,Burgenland,17971,328,17530
20210602,2,Kärnten,39971,819,38859
20210602,3,Niederösterreich,107309,1660,104591
20210602,4,Oberösterreich,116449,1642,113686
20210602,5,Salzburg,49973,590,49174
20210602,6,Steiermark,79794,2080,77030
20210602,7,Tirol,62706,685,61429
20210602,8,Vorarlberg,29982,302,29091
20210602,9,Wien,136915,2345,130474
20210602,10,Österreich,641070,10451,621864
20210603,1,Burgenland,17977,328,17538
20210603,2,Kärnten,39984,819,38887
20210603,3,Niederösterreich,107384,1661,104666
20210603,4,Oberösterreich,116494,1643,113798
20210603,5,Salzburg,49986,590,49193
20210603,6,Steiermark,79839,2081,77088
20210603,7,Tirol,62749,685,61461
20210603,8,Vorarlberg,29996,302,29145
20210603,9,Wien,137011,2346,130644
20210603,10,Österreich,641420,10455,622420
20210604,1,Burgenland,17979,328,17550
20210604,2,Kärnten,39998,819,38919
20210604,3,Niederösterreich,107435,1661,104746
20210604,4,Oberösterreich,116537,1643,113917
20210604,5,Salzburg,49998,590,49215
20210604,6,Steiermark,79873,2081,77150
20210604,7,Tirol,62795,685,61505
20210604,8,Vorarlberg,30010,302,29169
20210604,9,Wien,137080,2348,130731
20210604,10,Österreich,641705,10457,622902
20210605,1,Burgenland,17979,328,17551
20210605,2,Kärnten,40014,819,38937
20210605,3,Niederösterreich,107495,1662,104821
20210605,4,Oberösterreich,116584,1643,113997
20210605,5,Salzburg,50010,590,49235
20210605,6,Steiermark,79897,2082,77232
20210605,7,Tirol,62843,685,61547
20210605,8,Vorarlberg,30044,302,29233
20210605,9,Wien,137165,2350,130909
20210605,10,Österreich,642031,10461,623462
20210606,1,Burgenland,17982,328,17558
20210606,2,Kärnten,40034,820,38950
20210606,3,Niederösterreich,107537,1663,104890
